query,parameter_index,parameters,results,time_seconds
bi19b,268,"{""city1Id"": ""285"", ""city2Id"": ""289""}","[{""person1.id"": 13194139543719, ""person2.id"": 19791209304994, ""totalWeight"": 73.0}, {""person1.id"": 19791209299968, ""person2.id"": 10995116287504, ""totalWeight"": 73.0}, {""person1.id"": 19791209299968, ""person2.id"": 19791209304994, ""totalWeight"": 73.0}, {""person1.id"": 30786325584057, ""person2.id"": 19791209304994, ""totalWeight"": 73.0}]",0.161029
bi19b,269,"{""city1Id"": ""376"", ""city2Id"": ""507""}","[{""person1.id"": 21990232561529, ""person2.id"": 24189255813206, ""totalWeight"": 39.0}]",0.372299
bi19b,270,"{""city1Id"": ""851"", ""city2Id"": ""867""}","[{""person1.id"": 7273, ""person2.id"": 28587302324468, ""totalWeight"": 37.0}]",0.115831
bi19b,271,"{""city1Id"": ""261"", ""city2Id"": ""288""}","[{""person1.id"": 32985348841747, ""person2.id"": 28587302329333, ""totalWeight"": 38.0}, {""person1.id"": 32985348842205, ""person2.id"": 8796093030826, ""totalWeight"": 38.0}]",0.140114
bi19b,272,"{""city1Id"": ""442"", ""city2Id"": ""460""}","[{""person1.id"": 8796093030037, ""person2.id"": 2199023263676, ""totalWeight"": 38.0}]",40.540166
bi19b,273,"{""city1Id"": ""413"", ""city2Id"": ""442""}","[{""person1.id"": 8796093028161, ""person2.id"": 8796093022281, ""totalWeight"": 37.0}]",0.403606
bi19b,274,"{""city1Id"": ""124"", ""city2Id"": ""175""}","[{""person1.id"": 15393162794666, ""person2.id"": 9862, ""totalWeight"": 71.0}, {""person1.id"": 15393162794666, ""person2.id"": 10995116288202, ""totalWeight"": 71.0}]",0.116039
bi19b,275,"{""city1Id"": ""1336"", ""city2Id"": ""1337""}","[{""person1.id"": 3850, ""person2.id"": 26388279069862, ""totalWeight"": 37.0}]",0.141418
bi19b,276,"{""city1Id"": ""313"", ""city2Id"": ""499""}","[{""person1.id"": 24189255820902, ""person2.id"": 30786325578081, ""totalWeight"": 38.0}, {""person1.id"": 24189255820902, ""person2.id"": 32985348834993, ""totalWeight"": 38.0}]",0.545655
bi19b,277,"{""city1Id"": ""492"", ""city2Id"": ""502""}","[{""person1.id"": 17592186048386, ""person2.id"": 19791209303940, ""totalWeight"": 38.0}]",0.146134
bi19b,278,"{""city1Id"": ""356"", ""city2Id"": ""403""}","[{""person1.id"": 24189255817057, ""person2.id"": 24189255813721, ""totalWeight"": 38.0}]",0.078137
bi19b,279,"{""city1Id"": ""288"", ""city2Id"": ""309""}","[{""person1.id"": 8796093030826, ""person2.id"": 2199023260517, ""totalWeight"": 37.0}]",0.253234
bi19b,280,"{""city1Id"": ""310"", ""city2Id"": ""481""}","[{""person1.id"": 10995116286390, ""person2.id"": 32985348835837, ""totalWeight"": 37.0}]",0.446933
bi19b,281,"{""city1Id"": ""572"", ""city2Id"": ""588""}","[{""person1.id"": 28587302327704, ""person2.id"": 26388279066664, ""totalWeight"": 37.0}]",0.121459
bi19b,282,"{""city1Id"": ""336"", ""city2Id"": ""390""}","[{""person1.id"": 19791209300778, ""person2.id"": 8796093028825, ""totalWeight"": 36.0}]",0.519048
bi19b,283,"{""city1Id"": ""986"", ""city2Id"": ""989""}","[{""person1.id"": 10995116282007, ""person2.id"": 30786325586734, ""totalWeight"": 37.0}]",0.128971
bi19b,284,"{""city1Id"": ""196"", ""city2Id"": ""267""}","[{""person1.id"": 6597069776777, ""person2.id"": 4398046511934, ""totalWeight"": 36.0}, {""person1.id"": 21990232557637, ""person2.id"": 10995116281950, ""totalWeight"": 36.0}]",0.336564
bi19b,285,"{""city1Id"": ""431"", ""city2Id"": ""439""}","[{""person1.id"": 2199023258884, ""person2.id"": 8796093026978, ""totalWeight"": 37.0}]",0.205773
bi19b,286,"{""city1Id"": ""1121"", ""city2Id"": ""1127""}","[{""person1.id"": 2199023264782, ""person2.id"": 13194139539089, ""totalWeight"": 37.0}]",0.255683
bi19b,287,"{""city1Id"": ""316"", ""city2Id"": ""458""}","[{""person1.id"": 28587302325233, ""person2.id"": 26388279074273, ""totalWeight"": 39.0}, {""person1.id"": 28587302325233, ""person2.id"": 28587302326703, ""totalWeight"": 39.0}]",0.239121
bi19b,288,"{""city1Id"": ""737"", ""city2Id"": ""750""}","[{""person1.id"": 10995116285514, ""person2.id"": 2199023265489, ""totalWeight"": 34.0}]",0.255532
bi19b,289,"{""city1Id"": ""572"", ""city2Id"": ""591""}","[{""person1.id"": 19791209301504, ""person2.id"": 17592186045827, ""totalWeight"": 37.0}]",0.393600
bi19b,290,"{""city1Id"": ""817"", ""city2Id"": ""826""}","[{""person1.id"": 17592186046506, ""person2.id"": 6597069774582, ""totalWeight"": 72.0}, {""person1.id"": 17592186046506, ""person2.id"": 17592186054409, ""totalWeight"": 72.0}]",0.193450
bi19b,291,"{""city1Id"": ""129"", ""city2Id"": ""308""}","[{""person1.id"": 17592186054443, ""person2.id"": 4398046519708, ""totalWeight"": 38.0}, {""person1.id"": 17592186054443, ""person2.id"": 10995116284625, ""totalWeight"": 38.0}]",0.132426
bi19b,292,"{""city1Id"": ""136"", ""city2Id"": ""159""}","[{""person1.id"": 17592186051871, ""person2.id"": 32985348842849, ""totalWeight"": 39.0}]",0.226748
bi19b,293,"{""city1Id"": ""389"", ""city2Id"": ""451""}","[{""person1.id"": 17592186049935, ""person2.id"": 26388279070452, ""totalWeight"": 39.0}]",0.368695
bi19b,294,"{""city1Id"": ""312"", ""city2Id"": ""381""}","[{""person1.id"": 2199023262461, ""person2.id"": 30786325584445, ""totalWeight"": 38.0}]",0.232446
bi19b,295,"{""city1Id"": ""720"", ""city2Id"": ""733""}","[{""person1.id"": 30786325584228, ""person2.id"": 10995116286217, ""totalWeight"": 37.0}]",0.215827
bi19b,296,"{""city1Id"": ""922"", ""city2Id"": ""930""}","[{""person1.id"": 8796093025803, ""person2.id"": 32985348843412, ""totalWeight"": 38.0}]",0.323783
bi19b,297,"{""city1Id"": ""401"", ""city2Id"": ""406""}","[{""person1.id"": 1450, ""person2.id"": 17592186053708, ""totalWeight"": 73.0}, {""person1.id"": 7404, ""person2.id"": 17592186053708, ""totalWeight"": 73.0}]",0.140043
bi19b,298,"{""city1Id"": ""332"", ""city2Id"": ""453""}","[{""person1.id"": 8796093029276, ""person2.id"": 15393162796553, ""totalWeight"": 37.0}]",0.088352
bi19b,299,"{""city1Id"": ""1257"", ""city2Id"": ""1263""}","[{""person1.id"": 8796093031904, ""person2.id"": 8796093031080, ""totalWeight"": 36.0}]",0.151383
bi19b,300,"{""city1Id"": ""637"", ""city2Id"": ""649""}","[{""person1.id"": 21990232566059, ""person2.id"": 10995116283206, ""totalWeight"": 37.0}]",0.192060
bi19b,301,"{""city1Id"": ""1218"", ""city2Id"": ""1226""}","[{""person1.id"": 24189255816463, ""person2.id"": 26388279073672, ""totalWeight"": 38.0}]",0.183082
bi19b,302,"{""city1Id"": ""1081"", ""city2Id"": ""1085""}","[{""person1.id"": 17592186046615, ""person2.id"": 2199023264126, ""totalWeight"": 36.0}, {""person1.id"": 17592186046615, ""person2.id"": 6597069770229, ""totalWeight"": 36.0}]",0.295017
bi19b,303,"{""city1Id"": ""154"", ""city2Id"": ""179""}","[{""person1.id"": 26388279066866, ""person2.id"": 17592186050065, ""totalWeight"": 38.0}]",0.219814
bi19b,304,"{""city1Id"": ""280"", ""city2Id"": ""296""}","[{""person1.id"": 19791209310055, ""person2.id"": 13194139543607, ""totalWeight"": 37.0}]",0.435449
bi19b,305,"{""city1Id"": ""363"", ""city2Id"": ""373""}","[{""person1.id"": 24189255818624, ""person2.id"": 21990232561592, ""totalWeight"": 38.0}]",0.573909
bi19b,306,"{""city1Id"": ""562"", ""city2Id"": ""577""}","[{""person1.id"": 13194139536120, ""person2.id"": 15393162793851, ""totalWeight"": 74.0}, {""person1.id"": 24189255817708, ""person2.id"": 6597069772738, ""totalWeight"": 74.0}, {""person1.id"": 24189255817708, ""person2.id"": 8796093031180, ""totalWeight"": 74.0}, {""person1.id"": 32985348837325, ""person2.id"": 8796093031180, ""totalWeight"": 74.0}]",0.295748
bi19b,307,"{""city1Id"": ""203"", ""city2Id"": ""291""}","[{""person1.id"": 8316, ""person2.id"": 26388279073393, ""totalWeight"": 39.0}]",0.188183
bi19b,308,"{""city1Id"": ""685"", ""city2Id"": ""711""}","[{""person1.id"": 8796093029753, ""person2.id"": 10995116287101, ""totalWeight"": 72.0}, {""person1.id"": 17592186048100, ""person2.id"": 4398046512216, ""totalWeight"": 72.0}, {""person1.id"": 17592186048100, ""person2.id"": 10995116287101, ""totalWeight"": 72.0}]",0.256659
bi19b,309,"{""city1Id"": ""203"", ""city2Id"": ""214""}","[{""person1.id"": 26388279069077, ""person2.id"": 4398046520361, ""totalWeight"": 37.0}]",0.105194
bi19b,310,"{""city1Id"": ""139"", ""city2Id"": ""273""}","[{""person1.id"": 19791209307171, ""person2.id"": 21990232560776, ""totalWeight"": 38.0}]",0.273202
bi19b,311,"{""city1Id"": ""257"", ""city2Id"": ""260""}","[{""person1.id"": 8796093023286, ""person2.id"": 13194139536173, ""totalWeight"": 37.0}]",0.247017
bi19b,312,"{""city1Id"": ""364"", ""city2Id"": ""409""}","[{""person1.id"": 2658, ""person2.id"": 6597069776180, ""totalWeight"": 73.0}, {""person1.id"": 2658, ""person2.id"": 13194139533747, ""totalWeight"": 73.0}, {""person1.id"": 2658, ""person2.id"": 15393162789340, ""totalWeight"": 73.0}, {""person1.id"": 2658, ""person2.id"": 17592186052961, ""totalWeight"": 73.0}, {""person1.id"": 2658, ""person2.id"": 21990232563454, ""totalWeight"": 73.0}, {""person1.id"": 2658, ""person2.id"": 30786325581192, ""totalWeight"": 73.0}, {""person1.id"": 4398046515398, ""person2.id"": 15393162799347, ""totalWeight"": 73.0}]",0.215269
bi19b,313,"{""city1Id"": ""1258"", ""city2Id"": ""1265""}","[{""person1.id"": 8796093023939, ""person2.id"": 26388279074881, ""totalWeight"": 37.0}]",0.203445
bi19b,314,"{""city1Id"": ""201"", ""city2Id"": ""266""}","[{""person1.id"": 2199023263200, ""person2.id"": 2199023265325, ""totalWeight"": 38.0}]",0.316805
bi19b,315,"{""city1Id"": ""197"", ""city2Id"": ""260""}","[{""person1.id"": 24189255815184, ""person2.id"": 10995116284623, ""totalWeight"": 38.0}]",0.183213
bi19b,316,"{""city1Id"": ""913"", ""city2Id"": ""936""}","[{""person1.id"": 17592186046968, ""person2.id"": 28587302323020, ""totalWeight"": 38.0}]",0.215299
bi19b,317,"{""city1Id"": ""930"", ""city2Id"": ""937""}","[{""person1.id"": 15393162792610, ""person2.id"": 26388279068792, ""totalWeight"": 38.0}]",0.317267
bi19b,318,"{""city1Id"": ""246"", ""city2Id"": ""251""}","[{""person1.id"": 24189255817359, ""person2.id"": 8796093028727, ""totalWeight"": 39.0}, {""person1.id"": 24189255817359, ""person2.id"": 30786325586956, ""totalWeight"": 39.0}]",0.102013
bi19b,319,"{""city1Id"": ""174"", ""city2Id"": ""279""}","[{""person1.id"": 8796093022955, ""person2.id"": 15393162790427, ""totalWeight"": 36.0}]",0.194633
bi19b,320,"{""city1Id"": ""241"", ""city2Id"": ""257""}","[{""person1.id"": 26388279073300, ""person2.id"": 21990232564841, ""totalWeight"": 38.0}]",0.324849
bi19b,321,"{""city1Id"": ""111"", ""city2Id"": ""261""}","[{""person1.id"": 13194139539328, ""person2.id"": 15393162798965, ""totalWeight"": 37.0}]",0.247150
bi19b,322,"{""city1Id"": ""158"", ""city2Id"": ""279""}","[{""person1.id"": 24189255811464, ""person2.id"": 5187, ""totalWeight"": 73.0}]",0.047314
bi19b,323,"{""city1Id"": ""200"", ""city2Id"": ""255""}","[{""person1.id"": 10995116287707, ""person2.id"": 2199023260496, ""totalWeight"": 36.0}]",0.525275
bi19b,324,"{""city1Id"": ""651"", ""city2Id"": ""665""}","[{""person1.id"": 17592186051462, ""person2.id"": 15393162793364, ""totalWeight"": 37.0}]",0.325609
bi19b,325,"{""city1Id"": ""389"", ""city2Id"": ""438""}","[{""person1.id"": 17592186049935, ""person2.id"": 2199023266066, ""totalWeight"": 37.0}]",0.245669
bi19b,326,"{""city1Id"": ""206"", ""city2Id"": ""288""}","[{""person1.id"": 4398046512258, ""person2.id"": 26388279067181, ""totalWeight"": 37.0}]",0.043131
bi19b,327,"{""city1Id"": ""201"", ""city2Id"": ""212""}","[{""person1.id"": 2199023263200, ""person2.id"": 28587302326093, ""totalWeight"": 39.0}]",0.333867
bi19b,328,"{""city1Id"": ""354"", ""city2Id"": ""399""}","[{""person1.id"": 15393162799092, ""person2.id"": 2199023256130, ""totalWeight"": 38.0}]",0.280116
bi19b,329,"{""city1Id"": ""152"", ""city2Id"": ""254""}","[{""person1.id"": 2199023258705, ""person2.id"": 4398046512536, ""totalWeight"": 36.0}, {""person1.id"": 2199023258705, ""person2.id"": 24189255811880, ""totalWeight"": 36.0}]",0.285018
bi19b,330,"{""city1Id"": ""1063"", ""city2Id"": ""1064""}","[{""person1.id"": 6299, ""person2.id"": 13194139535271, ""totalWeight"": 37.0}]",0.559264
bi19b,331,"{""city1Id"": ""342"", ""city2Id"": ""424""}","[{""person1.id"": 4398046513036, ""person2.id"": 21990232563479, ""totalWeight"": 72.0}, {""person1.id"": 4398046513036, ""person2.id"": 35184372091438, ""totalWeight"": 72.0}]",0.257735
bi19b,332,"{""city1Id"": ""1333"", ""city2Id"": ""1335""}","[{""person1.id"": 4398046513934, ""person2.id"": 13194139537075, ""totalWeight"": 37.0}, {""person1.id"": 21990232557945, ""person2.id"": 2199023261856, ""totalWeight"": 37.0}]",0.095820
bi19b,333,"{""city1Id"": ""489"", ""city2Id"": ""491""}","[{""person1.id"": 4398046519684, ""person2.id"": 2199023259060, ""totalWeight"": 37.0}, {""person1.id"": 8796093025274, ""person2.id"": 8796093024008, ""totalWeight"": 37.0}]",0.414762
bi19b,334,"{""city1Id"": ""354"", ""city2Id"": ""477""}","[{""person1.id"": 15393162799092, ""person2.id"": 3470, ""totalWeight"": 35.0}]",0.110822
bi19b,335,"{""city1Id"": ""184"", ""city2Id"": ""196""}","[{""person1.id"": 21990232563682, ""person2.id"": 30786325585325, ""totalWeight"": 37.0}]",0.329072
bi19b,336,"{""city1Id"": ""149"", ""city2Id"": ""243""}","[{""person1.id"": 21990232557524, ""person2.id"": 26388279074760, ""totalWeight"": 38.0}]",0.202322
bi19b,337,"{""city1Id"": ""130"", ""city2Id"": ""248""}","[{""person1.id"": 8796093030473, ""person2.id"": 2199023258475, ""totalWeight"": 73.0}, {""person1.id"": 8796093030473, ""person2.id"": 21990232564620, ""totalWeight"": 73.0}]",0.187724
bi19b,338,"{""city1Id"": ""202"", ""city2Id"": ""229""}","[{""person1.id"": 8796093030242, ""person2.id"": 5320, ""totalWeight"": 37.0}]",0.191961
bi19b,339,"{""city1Id"": ""223"", ""city2Id"": ""251""}","[{""person1.id"": 35184372094614, ""person2.id"": 8796093028727, ""totalWeight"": 39.0}, {""person1.id"": 35184372094614, ""person2.id"": 30786325586956, ""totalWeight"": 39.0}]",0.389076
bi19b,340,"{""city1Id"": ""404"", ""city2Id"": ""506""}","[{""person1.id"": 2199023265231, ""person2.id"": 13194139535660, ""totalWeight"": 38.0}]",0.422132
bi19b,341,"{""city1Id"": ""370"", ""city2Id"": ""400""}","[{""person1.id"": 2869, ""person2.id"": 4398046517061, ""totalWeight"": 37.0}]",0.359988
bi19b,342,"{""city1Id"": ""221"", ""city2Id"": ""297""}","[{""person1.id"": 17592186052839, ""person2.id"": 15393162797781, ""totalWeight"": 39.0}]",0.091370
bi19b,343,"{""city1Id"": ""317"", ""city2Id"": ""460""}","[{""person1.id"": 6597069773793, ""person2.id"": 2199023263676, ""totalWeight"": 37.0}]",42.024755
bi19b,344,"{""city1Id"": ""420"", ""city2Id"": ""503""}","[{""person1.id"": 6597069776217, ""person2.id"": 8796093026865, ""totalWeight"": 36.0}, {""person1.id"": 15393162795249, ""person2.id"": 8796093026865, ""totalWeight"": 36.0}]",0.361248
bi19b,345,"{""city1Id"": ""392"", ""city2Id"": ""503""}","[{""person1.id"": 2199023264336, ""person2.id"": 8796093026865, ""totalWeight"": 38.0}]",0.328254
bi19b,346,"{""city1Id"": ""425"", ""city2Id"": ""469""}","[{""person1.id"": 4398046520890, ""person2.id"": 10995116279007, ""totalWeight"": 36.0}]",0.311051
bi19b,347,"{""city1Id"": ""721"", ""city2Id"": ""741""}","[{""person1.id"": 17592186045764, ""person2.id"": 7402, ""totalWeight"": 36.0}]",0.410974
bi19b,348,"{""city1Id"": ""133"", ""city2Id"": ""257""}","[{""person1.id"": 6597069767925, ""person2.id"": 21990232564841, ""totalWeight"": 72.0}, {""person1.id"": 6597069768442, ""person2.id"": 10995116287122, ""totalWeight"": 72.0}]",0.340564
bi19b,349,"{""city1Id"": ""154"", ""city2Id"": ""212""}","[{""person1.id"": 15393162792792, ""person2.id"": 10995116286944, ""totalWeight"": 38.0}]",0.521561
bi19b,350,"{""city1Id"": ""194"", ""city2Id"": ""239""}","[{""person1.id"": 32985348837138, ""person2.id"": 376, ""totalWeight"": 73.0}]",0.147341
bi19b,351,"{""city1Id"": ""252"", ""city2Id"": ""283""}","[{""person1.id"": 2199023258230, ""person2.id"": 4398046518732, ""totalWeight"": 71.0}, {""person1.id"": 2199023258230, ""person2.id"": 17592186051781, ""totalWeight"": 71.0}]",0.506344
bi19b,352,"{""city1Id"": ""187"", ""city2Id"": ""286""}","[{""person1.id"": 10995116286365, ""person2.id"": 30786325585379, ""totalWeight"": 39.0}]",0.160297
bi19b,353,"{""city1Id"": ""170"", ""city2Id"": ""258""}","[{""person1.id"": 35184372093350, ""person2.id"": 6597069769057, ""totalWeight"": 39.0}]",0.430326
bi19b,354,"{""city1Id"": ""1394"", ""city2Id"": ""1400""}","[{""person1.id"": 30786325583096, ""person2.id"": 17592186046410, ""totalWeight"": 37.0}]",0.319335
bi19b,355,"{""city1Id"": ""903"", ""city2Id"": ""911""}","[{""person1.id"": 35184372097873, ""person2.id"": 8796093032409, ""totalWeight"": 39.0}]",0.075512
bi19b,356,"{""city1Id"": ""886"", ""city2Id"": ""911""}","[{""person1.id"": 35184372097854, ""person2.id"": 30786325585990, ""totalWeight"": 39.0}]",0.116783
bi19b,357,"{""city1Id"": ""112"", ""city2Id"": ""261""}","[{""person1.id"": 35184372091739, ""person2.id"": 32985348842205, ""totalWeight"": 39.0}]",0.264360
bi19b,358,"{""city1Id"": ""400"", ""city2Id"": ""449""}","[{""person1.id"": 17592186045142, ""person2.id"": 24189255812324, ""totalWeight"": 38.0}]",0.339766
bi19b,359,"{""city1Id"": ""143"", ""city2Id"": ""161""}","[{""person1.id"": 10995116283689, ""person2.id"": 17592186054960, ""totalWeight"": 37.0}]",0.245942
bi19b,360,"{""city1Id"": ""326"", ""city2Id"": ""336""}","[{""person1.id"": 17592186054039, ""person2.id"": 19791209300778, ""totalWeight"": 38.0}]",0.248987
bi19b,361,"{""city1Id"": ""310"", ""city2Id"": ""339""}","[{""person1.id"": 17592186050645, ""person2.id"": 21990232561152, ""totalWeight"": 38.0}]",0.307171
bi19b,362,"{""city1Id"": ""972"", ""city2Id"": ""973""}","[{""person1.id"": 28587302322210, ""person2.id"": 6597069776380, ""totalWeight"": 38.0}, {""person1.id"": 28587302322210, ""person2.id"": 19791209307010, ""totalWeight"": 38.0}, {""person1.id"": 28587302322210, ""person2.id"": 30786325580112, ""totalWeight"": 38.0}]",0.195630
bi19b,363,"{""city1Id"": ""129"", ""city2Id"": ""284""}","[{""person1.id"": 8796093024188, ""person2.id"": 32985348838678, ""totalWeight"": 37.0}]",0.180007
bi19b,364,"{""city1Id"": ""678"", ""city2Id"": ""693""}","[{""person1.id"": 19791209308443, ""person2.id"": 10995116283894, ""totalWeight"": 37.0}]",0.264310
bi19b,365,"{""city1Id"": ""186"", ""city2Id"": ""288""}","[{""person1.id"": 2199023262708, ""person2.id"": 8796093030826, ""totalWeight"": 72.0}]",0.083694
bi19b,366,"{""city1Id"": ""720"", ""city2Id"": ""740""}","[{""person1.id"": 35184372096104, ""person2.id"": 7305, ""totalWeight"": 39.0}]",0.250861
bi19b,367,"{""city1Id"": ""429"", ""city2Id"": ""504""}","[{""person1.id"": 2199023265402, ""person2.id"": 6597069767981, ""totalWeight"": 38.0}]",0.196227
bi19b,368,"{""city1Id"": ""468"", ""city2Id"": ""503""}","[{""person1.id"": 19791209302424, ""person2.id"": 8796093026865, ""totalWeight"": 37.0}]",0.193336
bi19b,369,"{""city1Id"": ""1221"", ""city2Id"": ""1222""}","[{""person1.id"": 21990232555936, ""person2.id"": 4398046513051, ""totalWeight"": 37.0}, {""person1.id"": 21990232555936, ""person2.id"": 15393162793934, ""totalWeight"": 37.0}]",0.095958
bi19b,370,"{""city1Id"": ""354"", ""city2Id"": ""443""}","[{""person1.id"": 15393162799092, ""person2.id"": 17592186049970, ""totalWeight"": 39.0}]",0.100604
bi19b,371,"{""city1Id"": ""141"", ""city2Id"": ""199""}","[{""person1.id"": 19791209309123, ""person2.id"": 8796093024361, ""totalWeight"": 38.0}]",0.303862
bi19b,372,"{""city1Id"": ""756"", ""city2Id"": ""760""}","[{""person1.id"": 28587302324596, ""person2.id"": 10995116284386, ""totalWeight"": 39.0}]",0.305389
bi19b,373,"{""city1Id"": ""223"", ""city2Id"": ""243""}","[{""person1.id"": 26388279068799, ""person2.id"": 26388279074760, ""totalWeight"": 38.0}]",0.396488
bi19b,374,"{""city1Id"": ""1344"", ""city2Id"": ""1350""}","[{""person1.id"": 28587302330581, ""person2.id"": 32985348842377, ""totalWeight"": 38.0}]",0.211074
bi19b,375,"{""city1Id"": ""475"", ""city2Id"": ""488""}","[{""person1.id"": 2199023261520, ""person2.id"": 2199023265526, ""totalWeight"": 36.0}]",0.642828
bi19b,376,"{""city1Id"": ""1247"", ""city2Id"": ""1248""}","[{""person1.id"": 24189255819695, ""person2.id"": 19791209307924, ""totalWeight"": 37.0}, {""person1.id"": 24189255819695, ""person2.id"": 19791209309084, ""totalWeight"": 37.0}]",0.224736
bi19b,377,"{""city1Id"": ""915"", ""city2Id"": ""919""}","[{""person1.id"": 19791209306807, ""person2.id"": 6597069767682, ""totalWeight"": 37.0}]",0.548351
bi19b,378,"{""city1Id"": ""136"", ""city2Id"": ""223""}","[{""person1.id"": 2199023261953, ""person2.id"": 35184372094614, ""totalWeight"": 38.0}]",0.503581
bi19b,379,"{""city1Id"": ""404"", ""city2Id"": ""468""}","[{""person1.id"": 15393162791627, ""person2.id"": 19791209306632, ""totalWeight"": 38.0}]",0.329540
bi19b,380,"{""city1Id"": ""330"", ""city2Id"": ""334""}","[{""person1.id"": 28587302327742, ""person2.id"": 28587302329837, ""totalWeight"": 39.0}]",0.205162
bi19b,381,"{""city1Id"": ""412"", ""city2Id"": ""440""}","[{""person1.id"": 24189255820986, ""person2.id"": 2199023260815, ""totalWeight"": 38.0}]",0.252591
bi19b,382,"{""city1Id"": ""322"", ""city2Id"": ""436""}","[{""person1.id"": 2199023265564, ""person2.id"": 26388279072674, ""totalWeight"": 73.0}]",0.124905
bi19b,383,"{""city1Id"": ""555"", ""city2Id"": ""562""}","[{""person1.id"": 15393162795309, ""person2.id"": 32985348837325, ""totalWeight"": 39.0}]",0.282974
bi19b,384,"{""city1Id"": ""760"", ""city2Id"": ""786""}","[{""person1.id"": 8796093032264, ""person2.id"": 6597069774064, ""totalWeight"": 73.0}, {""person1.id"": 10995116284386, ""person2.id"": 6597069774064, ""totalWeight"": 73.0}, {""person1.id"": 19791209304650, ""person2.id"": 6597069768905, ""totalWeight"": 73.0}, {""person1.id"": 26388279075712, ""person2.id"": 6597069774064, ""totalWeight"": 73.0}]",0.259254
bi19b,385,"{""city1Id"": ""1136"", ""city2Id"": ""1137""}","[{""person1.id"": 19791209300224, ""person2.id"": 15393162795090, ""totalWeight"": 38.0}, {""person1.id"": 30786325578931, ""person2.id"": 15393162795090, ""totalWeight"": 38.0}]",0.133489
bi19b,386,"{""city1Id"": ""905"", ""city2Id"": ""911""}","[{""person1.id"": 15393162791594, ""person2.id"": 30786325585990, ""totalWeight"": 37.0}]",0.100332
bi19b,387,"{""city1Id"": ""153"", ""city2Id"": ""226""}","[{""person1.id"": 2199023265475, ""person2.id"": 6597069771930, ""totalWeight"": 37.0}]",0.123223
bi19b,388,"{""city1Id"": ""398"", ""city2Id"": ""441""}","[{""person1.id"": 26388279070165, ""person2.id"": 9262, ""totalWeight"": 37.0}]",0.251122
bi19b,389,"{""city1Id"": ""222"", ""city2Id"": ""266""}","[{""person1.id"": 8796093028172, ""person2.id"": 2199023265325, ""totalWeight"": 37.0}, {""person1.id"": 8796093028172, ""person2.id"": 13194139541713, ""totalWeight"": 37.0}]",0.297853
bi19b,390,"{""city1Id"": ""759"", ""city2Id"": ""784""}","[{""person1.id"": 4398046514429, ""person2.id"": 4398046513077, ""totalWeight"": 38.0}]",0.131939
bi19b,391,"{""city1Id"": ""351"", ""city2Id"": ""401""}","[{""person1.id"": 2975, ""person2.id"": 7404, ""totalWeight"": 74.0}]",0.034719
bi19b,392,"{""city1Id"": ""413"", ""city2Id"": ""457""}","[{""person1.id"": 13194139535518, ""person2.id"": 10995116286396, ""totalWeight"": 72.0}]",0.241289
bi19b,393,"{""city1Id"": ""281"", ""city2Id"": ""306""}","[{""person1.id"": 2199023264445, ""person2.id"": 15393162790313, ""totalWeight"": 38.0}]",0.291374
bi19b,394,"{""city1Id"": ""1345"", ""city2Id"": ""1348""}","[{""person1.id"": 2119, ""person2.id"": 10995116283797, ""totalWeight"": 36.0}]",0.232192
bi19b,395,"{""city1Id"": ""116"", ""city2Id"": ""305""}","[{""person1.id"": 21990232566108, ""person2.id"": 1020, ""totalWeight"": 38.0}]",0.261718
bi19b,396,"{""city1Id"": ""346"", ""city2Id"": ""474""}","[{""person1.id"": 28587302331774, ""person2.id"": 2199023262937, ""totalWeight"": 38.0}]",0.270292
bi19b,397,"{""city1Id"": ""260"", ""city2Id"": ""278""}","[{""person1.id"": 28587302327499, ""person2.id"": 28587302329901, ""totalWeight"": 39.0}]",0.374326
bi19b,398,"{""city1Id"": ""430"", ""city2Id"": ""475""}","[{""person1.id"": 10995116285333, ""person2.id"": 13194139536821, ""totalWeight"": 36.0}]",0.309522
bi19b,399,"{""city1Id"": ""341"", ""city2Id"": ""456""}","[{""person1.id"": 4398046521068, ""person2.id"": 6597069770954, ""totalWeight"": 37.0}]",0.114930
bi19b,400,"{""city1Id"": ""316"", ""city2Id"": ""392""}","[{""person1.id"": 21990232560034, ""person2.id"": 26388279070680, ""totalWeight"": 73.0}]",0.217602
