query,parameter_index,parameters,results,time_seconds
bi16b,128,"{""tagA"": ""Darfur"", ""dateA"": ""2012-12-03"", ""tagB"": ""Jerry_Lee_Lewis"", ""dateB"": ""2010-01-19"", ""maxKnowsLimit"": ""4""}",[],0.005947
bi16b,129,"{""tagA"": ""Fitzgerald_and_Pass..._Again"", ""dateA"": ""2012-12-31"", ""tagB"": ""From_Yesterday"", ""dateB"": ""2010-07-06"", ""maxKnowsLimit"": ""4""}",[],0.001724
bi16b,130,"{""tagA"": ""William_Blake"", ""dateA"": ""2012-10-30"", ""tagB"": ""Nightflight_to_Venus"", ""dateB"": ""2010-06-23"", ""maxKnowsLimit"": ""5""}",[],0.005071
bi16b,131,"{""tagA"": ""Cosmic_Egg"", ""dateA"": ""2012-12-26"", ""tagB"": ""Thirteenth_Step"", ""dateB"": ""2010-10-12"", ""maxKnowsLimit"": ""5""}",[],0.001605
bi16b,132,"{""tagA"": ""Beatles_for_Sale"", ""dateA"": ""2012-12-30"", ""tagB"": ""Preflyte"", ""dateB"": ""2010-04-06"", ""maxKnowsLimit"": ""4""}",[],0.002227
bi16b,133,"{""tagA"": ""Right_on_the_Money"", ""dateA"": ""2012-11-24"", ""tagB"": ""Hallo_Spaceboy"", ""dateB"": ""2010-03-13"", ""maxKnowsLimit"": ""4""}",[],0.001638
bi16b,134,"{""tagA"": ""Under_a_Violet_Moon"", ""dateA"": ""2012-12-30"", ""tagB"": ""Stay_Too_Long"", ""dateB"": ""2012-01-03"", ""maxKnowsLimit"": ""3""}",[],0.001429
bi16b,135,"{""tagA"": ""Lovesexy"", ""dateA"": ""2012-12-25"", ""tagB"": ""Transatlanticism"", ""dateB"": ""2011-02-16"", ""maxKnowsLimit"": ""6""}",[],0.001619
bi16b,136,"{""tagA"": ""Cosmic_Egg"", ""dateA"": ""2012-12-26"", ""tagB"": ""Locked_Out"", ""dateB"": ""2011-01-24"", ""maxKnowsLimit"": ""4""}",[],0.001290
bi16b,137,"{""tagA"": ""Something_to_Remember"", ""dateA"": ""2012-12-31"", ""tagB"": ""You_Took_the_Words_Right_Out_of_My_Mouth"", ""dateB"": ""2010-06-03"", ""maxKnowsLimit"": ""3""}",[],0.001672
bi16b,138,"{""tagA"": ""East_Germany"", ""dateA"": ""2012-12-03"", ""tagB"": ""Jerry_Lee_Lewis"", ""dateB"": ""2010-01-19"", ""maxKnowsLimit"": ""4""}",[],0.007041
bi16b,139,"{""tagA"": ""Big_Poppa"", ""dateA"": ""2012-12-29"", ""tagB"": ""Apagorevmeno"", ""dateB"": ""2011-02-15"", ""maxKnowsLimit"": ""5""}",[],0.001632
bi16b,140,"{""tagA"": ""The_Heroin_Diaries_Soundtrack"", ""dateA"": ""2012-12-31"", ""tagB"": ""Ramakrishna"", ""dateB"": ""2012-10-25"", ""maxKnowsLimit"": ""4""}",[],0.001217
bi16b,141,"{""tagA"": ""Elvis_Presley"", ""dateA"": ""2012-10-19"", ""tagB"": ""Black_Tie_White_Noise"", ""dateB"": ""2010-09-15"", ""maxKnowsLimit"": ""6""}",[],0.007797
bi16b,142,"{""tagA"": ""William_Blake"", ""dateA"": ""2012-10-30"", ""tagB"": ""Meaty_Beaty_Big_and_Bouncy"", ""dateB"": ""2010-10-31"", ""maxKnowsLimit"": ""3""}",[],0.005868
bi16b,143,"{""tagA"": ""I_Can_Hear_Music"", ""dateA"": ""2012-12-28"", ""tagB"": ""Disco_Duck"", ""dateB"": ""2010-06-09"", ""maxKnowsLimit"": ""6""}",[],0.001757
bi16b,144,"{""tagA"": ""The_Best_of_David_Bowie_1969/1974"", ""dateA"": ""2012-12-25"", ""tagB"": ""Rani_Mukerji"", ""dateB"": ""2011-08-12"", ""maxKnowsLimit"": ""3""}",[],0.001852
bi16b,145,"{""tagA"": ""J.E._Heartbreak"", ""dateA"": ""2012-12-31"", ""tagB"": ""Stay_Too_Long"", ""dateB"": ""2012-01-03"", ""maxKnowsLimit"": ""4""}",[],0.001258
bi16b,146,"{""tagA"": ""Houses_of_the_Holy"", ""dateA"": ""2012-12-27"", ""tagB"": ""Stay_Too_Long"", ""dateB"": ""2012-01-03"", ""maxKnowsLimit"": ""4""}",[],0.001511
bi16b,147,"{""tagA"": ""Peter_of_Castile"", ""dateA"": ""2012-10-08"", ""tagB"": ""Stay_Too_Long"", ""dateB"": ""2012-01-03"", ""maxKnowsLimit"": ""4""}",[],0.001363
bi16b,148,"{""tagA"": ""Stay_Too_Long"", ""dateA"": ""2012-12-31"", ""tagB"": ""Wasting_Light"", ""dateB"": ""2010-05-26"", ""maxKnowsLimit"": ""3""}",[],0.001471
bi16b,149,"{""tagA"": ""Apagorevmeno"", ""dateA"": ""2012-12-31"", ""tagB"": ""God_in_Me"", ""dateB"": ""2010-07-23"", ""maxKnowsLimit"": ""5""}",[],0.001291
bi16b,150,"{""tagA"": ""Bulgaria"", ""dateA"": ""2012-10-27"", ""tagB"": ""Right_on_the_Money"", ""dateB"": ""2011-10-04"", ""maxKnowsLimit"": ""5""}",[],0.005396
bi16b,151,"{""tagA"": ""Furthermore:_From_the_Studio,_From_the_Stage"", ""dateA"": ""2012-01-30"", ""tagB"": ""Seventh_Star"", ""dateB"": ""2010-02-24"", ""maxKnowsLimit"": ""4""}",[],0.001498
bi16b,152,"{""tagA"": ""Beyond_My_Control"", ""dateA"": ""2012-12-31"", ""tagB"": ""Jeff_Kennett"", ""dateB"": ""2010-11-24"", ""maxKnowsLimit"": ""5""}",[],59.840726
bi16b,153,"{""tagA"": ""Jerry_Lee_Lewis"", ""dateA"": ""2012-11-05"", ""tagB"": ""World_of_Our_Own"", ""dateB"": ""2010-10-11"", ""maxKnowsLimit"": ""5""}",[],0.005885
bi16b,154,"{""tagA"": ""Northern_Lights_–_Southern_Cross"", ""dateA"": ""2012-12-25"", ""tagB"": ""Dry_Kids:_B-Sides_1997–2005"", ""dateB"": ""2012-12-03"", ""maxKnowsLimit"": ""5""}",[],0.001656
bi16b,155,"{""tagA"": ""Under_a_Violet_Moon"", ""dateA"": ""2012-12-30"", ""tagB"": ""Italo_Calvino"", ""dateB"": ""2011-02-18"", ""maxKnowsLimit"": ""5""}",[],0.001424
bi16b,156,"{""tagA"": ""Dancing_Undercover"", ""dateA"": ""2012-12-30"", ""tagB"": ""Aga_Khan_IV"", ""dateB"": ""2010-09-04"", ""maxKnowsLimit"": ""3""}",[],0.001340
bi16b,157,"{""tagA"": ""Rule/Sparkle"", ""dateA"": ""2012-12-29"", ""tagB"": ""Nightflight_to_Venus"", ""dateB"": ""2010-06-23"", ""maxKnowsLimit"": ""5""}",[],0.001011
bi16b,158,"{""tagA"": ""Jerry_Lee_Lewis"", ""dateA"": ""2012-11-05"", ""tagB"": ""Rivers_of_Babylon"", ""dateB"": ""2010-05-03"", ""maxKnowsLimit"": ""4""}",[],0.004956
bi16b,159,"{""tagA"": ""God_in_Me"", ""dateA"": ""2012-12-22"", ""tagB"": ""Imperial_Bedroom"", ""dateB"": ""2010-06-15"", ""maxKnowsLimit"": ""6""}",[],0.001567
bi16b,160,"{""tagA"": ""Republic_of_New_Granada"", ""dateA"": ""2012-12-25"", ""tagB"": ""East_Germany"", ""dateB"": ""2010-02-25"", ""maxKnowsLimit"": ""3""}",[],0.004223
bi16b,161,"{""tagA"": ""You_Took_the_Words_Right_Out_of_My_Mouth"", ""dateA"": ""2012-12-30"", ""tagB"": ""Slovenia"", ""dateB"": ""2010-03-13"", ""maxKnowsLimit"": ""4""}",[],0.004553
bi16b,162,"{""tagA"": ""Rani_Mukerji"", ""dateA"": ""2012-12-19"", ""tagB"": ""Bob_Geldof"", ""dateB"": ""2010-12-23"", ""maxKnowsLimit"": ""6""}",[],0.002148
bi16b,163,"{""tagA"": ""Fitzgerald_and_Pass..._Again"", ""dateA"": ""2012-12-31"", ""tagB"": ""Apagorevmeno"", ""dateB"": ""2011-02-15"", ""maxKnowsLimit"": ""3""}",[],0.001113
bi16b,164,"{""tagA"": ""Rule/Sparkle"", ""dateA"": ""2012-12-29"", ""tagB"": ""Catfights_and_Spotlights"", ""dateB"": ""2010-07-22"", ""maxKnowsLimit"": ""6""}",[],0.001084
bi16b,165,"{""tagA"": ""Lovesexy"", ""dateA"": ""2012-12-25"", ""tagB"": ""Share_My_World"", ""dateB"": ""2010-07-24"", ""maxKnowsLimit"": ""4""}",[],0.001387
bi16b,166,"{""tagA"": ""After_the_Heat"", ""dateA"": ""2012-12-29"", ""tagB"": ""Bob_Geldof"", ""dateB"": ""2010-12-23"", ""maxKnowsLimit"": ""4""}",[],0.002185
bi16b,167,"{""tagA"": ""Moving_Violation"", ""dateA"": ""2012-12-26"", ""tagB"": ""Hallo_Spaceboy"", ""dateB"": ""2010-03-13"", ""maxKnowsLimit"": ""4""}",[],0.001626
bi16b,168,"{""tagA"": ""Disco_Duck"", ""dateA"": ""2012-12-31"", ""tagB"": ""Gin_and_Juice"", ""dateB"": ""2010-10-08"", ""maxKnowsLimit"": ""6""}",[],0.001498
bi16b,169,"{""tagA"": ""Lee_Hyung-taik"", ""dateA"": ""2012-12-25"", ""tagB"": ""Sikh_Empire"", ""dateB"": ""2010-05-28"", ""maxKnowsLimit"": ""3""}",[],0.001958
bi16b,170,"{""tagA"": ""Something_to_Remember"", ""dateA"": ""2012-12-31"", ""tagB"": ""The_Heroin_Diaries_Soundtrack"", ""dateB"": ""2010-02-27"", ""maxKnowsLimit"": ""3""}",[],0.001334
bi16b,171,"{""tagA"": ""Rub_It_In"", ""dateA"": ""2012-11-18"", ""tagB"": ""Sans_logique"", ""dateB"": ""2011-10-23"", ""maxKnowsLimit"": ""6""}",[],0.001110
bi16b,172,"{""tagA"": ""Northern_Lights_–_Southern_Cross"", ""dateA"": ""2012-12-25"", ""tagB"": ""Preflyte"", ""dateB"": ""2010-04-06"", ""maxKnowsLimit"": ""3""}",[],0.001442
bi16b,173,"{""tagA"": ""Brand_New_Cadillac"", ""dateA"": ""2012-12-31"", ""tagB"": ""Seventh_Star"", ""dateB"": ""2010-02-24"", ""maxKnowsLimit"": ""4""}",[],0.001178
bi16b,174,"{""tagA"": ""Party_in_the_U.S.A."", ""dateA"": ""2012-12-29"", ""tagB"": ""Ooo_Baby_Baby"", ""dateB"": ""2010-05-27"", ""maxKnowsLimit"": ""6""}",[],0.001746
bi16b,175,"{""tagA"": ""Cosmic_Egg"", ""dateA"": ""2012-12-26"", ""tagB"": ""Seventh_Star"", ""dateB"": ""2010-02-24"", ""maxKnowsLimit"": ""3""}",[],0.001253
bi16b,176,"{""tagA"": ""Apagorevmeno"", ""dateA"": ""2012-12-31"", ""tagB"": ""Imperial_Bedroom"", ""dateB"": ""2010-06-15"", ""maxKnowsLimit"": ""3""}",[],0.001299
bi16b,177,"{""tagA"": ""The_Supremes_Sing_Holland–Dozier–Holland"", ""dateA"": ""2012-12-28"", ""tagB"": ""Italo_Calvino"", ""dateB"": ""2011-02-18"", ""maxKnowsLimit"": ""3""}",[],0.002162
bi16b,178,"{""tagA"": ""I_Can_Hear_Music"", ""dateA"": ""2012-12-28"", ""tagB"": ""Ebeneezer_Goode"", ""dateB"": ""2010-04-30"", ""maxKnowsLimit"": ""6""}",[],0.001730
bi16b,179,"{""tagA"": ""God_in_Me"", ""dateA"": ""2012-12-22"", ""tagB"": ""Jeff_Kennett"", ""dateB"": ""2010-11-24"", ""maxKnowsLimit"": ""4""}",[],0.001289
bi16b,180,"{""tagA"": ""East_Germany"", ""dateA"": ""2012-12-03"", ""tagB"": ""Catfights_and_Spotlights"", ""dateB"": ""2010-07-22"", ""maxKnowsLimit"": ""4""}",[],0.003204
bi16b,181,"{""tagA"": ""Thirteenth_Step"", ""dateA"": ""2012-12-30"", ""tagB"": ""J.E._Heartbreak"", ""dateB"": ""2010-10-05"", ""maxKnowsLimit"": ""6""}",[],0.001320
bi16b,182,"{""tagA"": ""Something_to_Remember"", ""dateA"": ""2012-12-31"", ""tagB"": ""Linda_Ronstadt"", ""dateB"": ""2010-04-06"", ""maxKnowsLimit"": ""5""}",[],0.003965
bi16b,183,"{""tagA"": ""Jack_Kerouac"", ""dateA"": ""2012-09-27"", ""tagB"": ""Ooo_Baby_Baby"", ""dateB"": ""2010-05-27"", ""maxKnowsLimit"": ""5""}",[],0.005123
bi16b,184,"{""tagA"": ""The_Best_of_David_Bowie_1969/1974"", ""dateA"": ""2012-12-25"", ""tagB"": ""Nikita_Khrushchev"", ""dateB"": ""2010-02-23"", ""maxKnowsLimit"": ""5""}",[],0.005021
bi16b,185,"{""tagA"": ""Nikita_Khrushchev"", ""dateA"": ""2012-11-17"", ""tagB"": ""Gin_and_Juice"", ""dateB"": ""2010-10-08"", ""maxKnowsLimit"": ""6""}",[],0.005252
bi16b,186,"{""tagA"": ""Linda_Ronstadt"", ""dateA"": ""2012-11-28"", ""tagB"": ""Republic_of_New_Granada"", ""dateB"": ""2010-03-13"", ""maxKnowsLimit"": ""4""}",[],0.004246
bi16b,187,"{""tagA"": ""A.D.I.D.A.S."", ""dateA"": ""2012-12-31"", ""tagB"": ""Voices_in_the_Wilderness"", ""dateB"": ""2011-11-29"", ""maxKnowsLimit"": ""6""}",[],0.001539
bi16b,188,"{""tagA"": ""Jerry_Lee_Lewis"", ""dateA"": ""2012-11-05"", ""tagB"": ""Ramakrishna"", ""dateB"": ""2012-10-25"", ""maxKnowsLimit"": ""4""}",[],0.004397
bi16b,189,"{""tagA"": ""Slovenia"", ""dateA"": ""2012-09-23"", ""tagB"": ""God_in_Me"", ""dateB"": ""2010-07-23"", ""maxKnowsLimit"": ""6""}",[],0.005072
bi16b,190,"{""tagA"": ""Fitzgerald_and_Pass..._Again"", ""dateA"": ""2012-12-31"", ""tagB"": ""Beyond_My_Control"", ""dateB"": ""2011-04-14"", ""maxKnowsLimit"": ""5""}",[],0.001629
bi16b,191,"{""tagA"": ""Gold_Cobra"", ""dateA"": ""2012-12-26"", ""tagB"": ""Jacques_Chirac"", ""dateB"": ""2010-02-23"", ""maxKnowsLimit"": ""6""}",[],0.005231
bi16b,192,"{""tagA"": ""J.E._Heartbreak"", ""dateA"": ""2012-12-31"", ""tagB"": ""Skin_and_Bones"", ""dateB"": ""2010-09-15"", ""maxKnowsLimit"": ""3""}",[],0.001478
bi16b,193,"{""tagA"": ""Aga_Khan_IV"", ""dateA"": ""2012-12-27"", ""tagB"": ""World_of_Our_Own"", ""dateB"": ""2010-10-11"", ""maxKnowsLimit"": ""5""}",[],0.001768
bi16b,194,"{""tagA"": ""Dry_Kids:_B-Sides_1997–2005"", ""dateA"": ""2012-12-03"", ""tagB"": ""Meaty_Beaty_Big_and_Bouncy"", ""dateB"": ""2010-10-31"", ""maxKnowsLimit"": ""5""}",[],0.001729
bi16b,195,"{""tagA"": ""Going_to_a_Go-Go"", ""dateA"": ""2012-12-24"", ""tagB"": ""Share_My_World"", ""dateB"": ""2010-07-24"", ""maxKnowsLimit"": ""3""}",[],0.001351
bi16b,196,"{""tagA"": ""Furthermore:_From_the_Studio,_From_the_Stage"", ""dateA"": ""2012-01-30"", ""tagB"": ""Darfur"", ""dateB"": ""2010-02-26"", ""maxKnowsLimit"": ""6""}",[],0.003125
bi16b,197,"{""tagA"": ""Back_for_the_Attack"", ""dateA"": ""2012-12-31"", ""tagB"": ""Preflyte"", ""dateB"": ""2010-04-06"", ""maxKnowsLimit"": ""5""}",[],0.001436
bi16b,198,"{""tagA"": ""Catfights_and_Spotlights"", ""dateA"": ""2012-12-28"", ""tagB"": ""John_VI_of_Portugal"", ""dateB"": ""2010-03-25"", ""maxKnowsLimit"": ""6""}",[],0.001258
bi16b,199,"{""tagA"": ""Bulgaria"", ""dateA"": ""2012-10-27"", ""tagB"": ""Bob_Geldof"", ""dateB"": ""2010-12-23"", ""maxKnowsLimit"": ""5""}",[],0.005668
bi16b,200,"{""tagA"": ""WOW_Hits_2008"", ""dateA"": ""2012-12-31"", ""tagB"": ""Bob_Geldof"", ""dateB"": ""2010-12-23"", ""maxKnowsLimit"": ""6""}",[],0.001794
bi16b,201,"{""tagA"": ""Hallo_Spaceboy"", ""dateA"": ""2012-12-31"", ""tagB"": ""Meaty_Beaty_Big_and_Bouncy"", ""dateB"": ""2010-10-31"", ""maxKnowsLimit"": ""5""}",[],59.885056
bi16b,202,"{""tagA"": ""Ooo_Baby_Baby"", ""dateA"": ""2012-12-25"", ""tagB"": ""Rivers_of_Babylon"", ""dateB"": ""2010-05-03"", ""maxKnowsLimit"": ""6""}",[],0.002615
bi16b,203,"{""tagA"": ""Dancing_Undercover"", ""dateA"": ""2012-12-30"", ""tagB"": ""Bright_Lights_Bigger_City"", ""dateB"": ""2010-05-27"", ""maxKnowsLimit"": ""3""}",[],0.001518
bi16b,204,"{""tagA"": ""Hot_n_Cold"", ""dateA"": ""2012-12-25"", ""tagB"": ""East_Germany"", ""dateB"": ""2010-02-25"", ""maxKnowsLimit"": ""3""}",[],0.004765
bi16b,205,"{""tagA"": ""Italo_Calvino"", ""dateA"": ""2012-12-19"", ""tagB"": ""Something_to_Remember"", ""dateB"": ""2010-06-16"", ""maxKnowsLimit"": ""4""}",[],0.001635
bi16b,206,"{""tagA"": ""No_Way_to_Say"", ""dateA"": ""2012-12-31"", ""tagB"": ""East_Germany"", ""dateB"": ""2010-02-25"", ""maxKnowsLimit"": ""5""}",[],0.003143
bi16b,207,"{""tagA"": ""East_Germany"", ""dateA"": ""2012-12-03"", ""tagB"": ""Rivers_of_Babylon"", ""dateB"": ""2010-05-03"", ""maxKnowsLimit"": ""4""}",[],0.002578
bi16b,208,"{""tagA"": ""Bulgaria"", ""dateA"": ""2012-10-27"", ""tagB"": ""Northern_Lights_–_Southern_Cross"", ""dateB"": ""2010-06-16"", ""maxKnowsLimit"": ""3""}",[],0.004700
bi16b,209,"{""tagA"": ""Black_Tie_White_Noise"", ""dateA"": ""2012-12-30"", ""tagB"": ""Slovenia"", ""dateB"": ""2010-03-13"", ""maxKnowsLimit"": ""4""}",[],0.004480
bi16b,210,"{""tagA"": ""Space_Ritual"", ""dateA"": ""2012-12-29"", ""tagB"": ""Nikita_Khrushchev"", ""dateB"": ""2010-02-23"", ""maxKnowsLimit"": ""5""}",[],0.004583
bi16b,211,"{""tagA"": ""Linda_Ronstadt"", ""dateA"": ""2012-11-28"", ""tagB"": ""The_Heroin_Diaries_Soundtrack"", ""dateB"": ""2010-02-27"", ""maxKnowsLimit"": ""6""}",[],0.003476
bi16b,212,"{""tagA"": ""Wasting_Light"", ""dateA"": ""2012-12-31"", ""tagB"": ""Slovenia"", ""dateB"": ""2010-03-13"", ""maxKnowsLimit"": ""5""}",[],0.004306
bi16b,213,"{""tagA"": ""Share_My_World"", ""dateA"": ""2012-12-30"", ""tagB"": ""Aga_Khan_IV"", ""dateB"": ""2010-09-04"", ""maxKnowsLimit"": ""3""}",[],0.001441
bi16b,214,"{""tagA"": ""Rani_Mukerji"", ""dateA"": ""2012-12-19"", ""tagB"": ""Rule/Sparkle"", ""dateB"": ""2010-10-05"", ""maxKnowsLimit"": ""3""}",[],0.001159
bi16b,215,"{""tagA"": ""Slovenia"", ""dateA"": ""2012-09-23"", ""tagB"": ""Moving_Violation"", ""dateB"": ""2010-11-23"", ""maxKnowsLimit"": ""5""}",[],0.003789
bi16b,216,"{""tagA"": ""Here_Comes_the_Rain_Again"", ""dateA"": ""2012-12-30"", ""tagB"": ""Darfur"", ""dateB"": ""2010-02-26"", ""maxKnowsLimit"": ""5""}",[],0.002968
bi16b,217,"{""tagA"": ""God_in_Me"", ""dateA"": ""2012-12-22"", ""tagB"": ""Apagorevmeno"", ""dateB"": ""2011-02-15"", ""maxKnowsLimit"": ""6""}",[],0.001166
bi16b,218,"{""tagA"": ""Fitzgerald_and_Pass..._Again"", ""dateA"": ""2012-12-31"", ""tagB"": ""The_Heroin_Diaries_Soundtrack"", ""dateB"": ""2010-02-27"", ""maxKnowsLimit"": ""3""}",[],0.001268
bi16b,219,"{""tagA"": ""J.E._Heartbreak"", ""dateA"": ""2012-12-31"", ""tagB"": ""Peter_of_Castile"", ""dateB"": ""2012-07-09"", ""maxKnowsLimit"": ""4""}",[],0.001064
bi16b,220,"{""tagA"": ""Fitzgerald_and_Pass..._Again"", ""dateA"": ""2012-12-31"", ""tagB"": ""Rivers_of_Babylon"", ""dateB"": ""2010-05-03"", ""maxKnowsLimit"": ""4""}",[],0.001482
bi16b,221,"{""tagA"": ""Lovesexy"", ""dateA"": ""2012-12-25"", ""tagB"": ""Meaty_Beaty_Big_and_Bouncy"", ""dateB"": ""2010-10-31"", ""maxKnowsLimit"": ""3""}",[],0.001213
bi16b,222,"{""tagA"": ""Ebeneezer_Goode"", ""dateA"": ""2012-12-29"", ""tagB"": ""Lovesexy"", ""dateB"": ""2010-12-30"", ""maxKnowsLimit"": ""3""}",[],0.001212
bi16b,223,"{""tagA"": ""Relationship_of_Command"", ""dateA"": ""2012-12-28"", ""tagB"": ""Furthermore:_From_the_Studio,_From_the_Stage"", ""dateB"": ""2012-01-30"", ""maxKnowsLimit"": ""4""}",[],0.001024
bi16b,224,"{""tagA"": ""Linda_Ronstadt"", ""dateA"": ""2012-11-28"", ""tagB"": ""East_Germany"", ""dateB"": ""2010-02-25"", ""maxKnowsLimit"": ""4""}",[],0.005796
bi16b,225,"{""tagA"": ""Space_Ritual"", ""dateA"": ""2012-12-29"", ""tagB"": ""Disco_Duck"", ""dateB"": ""2010-06-09"", ""maxKnowsLimit"": ""3""}",[],0.001391
bi16b,226,"{""tagA"": ""John_VI_of_Portugal"", ""dateA"": ""2012-12-21"", ""tagB"": ""Preflyte"", ""dateB"": ""2010-04-06"", ""maxKnowsLimit"": ""3""}",[],0.001192
bi16b,227,"{""tagA"": ""Republic_of_New_Granada"", ""dateA"": ""2012-12-25"", ""tagB"": ""Ebeneezer_Goode"", ""dateB"": ""2010-04-30"", ""maxKnowsLimit"": ""3""}",[],0.001357
bi16b,228,"{""tagA"": ""Glee:_The_Music,_Volume_6"", ""dateA"": ""2012-12-31"", ""tagB"": ""Skin_and_Bones"", ""dateB"": ""2010-09-15"", ""maxKnowsLimit"": ""3""}",[],0.000969
bi16b,229,"{""tagA"": ""Jeff_Kennett"", ""dateA"": ""2012-12-24"", ""tagB"": ""Lovesexy"", ""dateB"": ""2010-12-30"", ""maxKnowsLimit"": ""6""}",[],0.001135
bi16b,230,"{""tagA"": ""Lee_Hyung-taik"", ""dateA"": ""2012-12-25"", ""tagB"": ""Rani_Mukerji"", ""dateB"": ""2011-08-12"", ""maxKnowsLimit"": ""3""}",[],0.001643
bi16b,231,"{""tagA"": ""Back_for_the_Attack"", ""dateA"": ""2012-12-31"", ""tagB"": ""Arma-Goddamn-Motherfuckin-Geddon"", ""dateB"": ""2010-12-30"", ""maxKnowsLimit"": ""5""}",[],0.001164
bi16b,232,"{""tagA"": ""Sikh_Empire"", ""dateA"": ""2012-12-14"", ""tagB"": ""Fitzgerald_and_Pass..._Again"", ""dateB"": ""2010-05-27"", ""maxKnowsLimit"": ""3""}",[],0.001877
bi16b,233,"{""tagA"": ""Broken_Heels"", ""dateA"": ""2012-12-31"", ""tagB"": ""J.E._Heartbreak"", ""dateB"": ""2010-10-05"", ""maxKnowsLimit"": ""3""}",[],0.001112
bi16b,234,"{""tagA"": ""The_Supremes_Sing_Holland–Dozier–Holland"", ""dateA"": ""2012-12-28"", ""tagB"": ""Linda_Ronstadt"", ""dateB"": ""2010-04-06"", ""maxKnowsLimit"": ""6""}",[],0.003789
bi16b,235,"{""tagA"": ""Darfur"", ""dateA"": ""2012-12-03"", ""tagB"": ""A.D.I.D.A.S."", ""dateB"": ""2010-09-10"", ""maxKnowsLimit"": ""6""}",[],0.002585
bi16b,236,"{""tagA"": ""Hot_n_Cold"", ""dateA"": ""2012-12-25"", ""tagB"": ""World_of_Our_Own"", ""dateB"": ""2010-10-11"", ""maxKnowsLimit"": ""3""}",[],0.001790
bi16b,237,"{""tagA"": ""East_Germany"", ""dateA"": ""2012-12-03"", ""tagB"": ""Imperial_Bedroom"", ""dateB"": ""2010-06-15"", ""maxKnowsLimit"": ""3""}",[],0.003199
bi16b,238,"{""tagA"": ""Something_to_Remember"", ""dateA"": ""2012-12-31"", ""tagB"": ""Houses_of_the_Holy"", ""dateB"": ""2010-06-03"", ""maxKnowsLimit"": ""3""}",[],0.001402
bi16b,239,"{""tagA"": ""Dry_Kids:_B-Sides_1997–2005"", ""dateA"": ""2012-12-03"", ""tagB"": ""God_in_Me"", ""dateB"": ""2010-07-23"", ""maxKnowsLimit"": ""5""}",[],0.001089
bi16b,240,"{""tagA"": ""The_Best_of_David_Bowie_1969/1974"", ""dateA"": ""2012-12-25"", ""tagB"": ""Hallo_Spaceboy"", ""dateB"": ""2010-03-13"", ""maxKnowsLimit"": ""3""}",[],0.001244
bi16b,241,"{""tagA"": ""Beyond_My_Control"", ""dateA"": ""2012-12-31"", ""tagB"": ""Apagorevmeno"", ""dateB"": ""2011-02-15"", ""maxKnowsLimit"": ""3""}",[],0.001026
bi16b,242,"{""tagA"": ""Fitzgerald_and_Pass..._Again"", ""dateA"": ""2012-12-31"", ""tagB"": ""Pieces_of_a_Man"", ""dateB"": ""2010-01-31"", ""maxKnowsLimit"": ""4""}",[],0.001186
bi16b,243,"{""tagA"": ""Spoonful"", ""dateA"": ""2012-12-29"", ""tagB"": ""Something_in_Common"", ""dateB"": ""2010-02-25"", ""maxKnowsLimit"": ""3""}",[],0.001368
bi16b,244,"{""tagA"": ""Voices_in_the_Wilderness"", ""dateA"": ""2012-12-26"", ""tagB"": ""Space_Ritual"", ""dateB"": ""2010-04-06"", ""maxKnowsLimit"": ""4""}",[],0.001416
bi16b,245,"{""tagA"": ""Locked_Out"", ""dateA"": ""2012-12-23"", ""tagB"": ""Gold_Cobra"", ""dateB"": ""2011-10-07"", ""maxKnowsLimit"": ""5""}",[],0.001337
bi16b,246,"{""tagA"": ""Nightflight_to_Venus"", ""dateA"": ""2012-12-31"", ""tagB"": ""Moving_Violation"", ""dateB"": ""2010-11-23"", ""maxKnowsLimit"": ""4""}",[],0.001356
bi16b,247,"{""tagA"": ""Big_Poppa"", ""dateA"": ""2012-12-29"", ""tagB"": ""J.E._Heartbreak"", ""dateB"": ""2010-10-05"", ""maxKnowsLimit"": ""5""}",[],0.001434
bi16b,248,"{""tagA"": ""Here_Comes_the_Rain_Again"", ""dateA"": ""2012-12-30"", ""tagB"": ""Bulgaria"", ""dateB"": ""2010-02-24"", ""maxKnowsLimit"": ""3""}",[],0.005334
bi16b,249,"{""tagA"": ""Pieces_of_a_Man"", ""dateA"": ""2012-12-08"", ""tagB"": ""Voices_in_the_Wilderness"", ""dateB"": ""2011-11-29"", ""maxKnowsLimit"": ""3""}",[],0.001515
bi16b,250,"{""tagA"": ""Furthermore:_From_the_Studio,_From_the_Stage"", ""dateA"": ""2012-01-30"", ""tagB"": ""Untitled_Korn_album"", ""dateB"": ""2010-07-16"", ""maxKnowsLimit"": ""6""}",[],59.885882
bi16b,251,"{""tagA"": ""Fitzgerald_and_Pass..._Again"", ""dateA"": ""2012-12-31"", ""tagB"": ""Hot_n_Cold"", ""dateB"": ""2010-05-27"", ""maxKnowsLimit"": ""4""}",[],0.002708
bi16b,252,"{""tagA"": ""No_Way_to_Say"", ""dateA"": ""2012-12-31"", ""tagB"": ""Brand_New_Cadillac"", ""dateB"": ""2011-02-16"", ""maxKnowsLimit"": ""4""}",[],0.001415
bi16b,253,"{""tagA"": ""Jacques_Chirac"", ""dateA"": ""2012-10-23"", ""tagB"": ""Darfur"", ""dateB"": ""2010-02-26"", ""maxKnowsLimit"": ""5""}",[],0.007130
