query,parameter_index,parameters,results,time_seconds
bi15b,141,"{""person1Id"": ""28587302329645"", ""person2Id"": ""13194139538197"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.3369565217391304}]",9.619886
bi15b,142,"{""person1Id"": ""4398046513036"", ""person2Id"": ""28587302322779"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 0.5928571428571429}]",9.809407
bi15b,143,"{""person1Id"": ""17592186044545"", ""person2Id"": ""26388279072795"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 2.0}]",9.544524
bi15b,144,"{""person1Id"": ""21990232561594"", ""person2Id"": ""17592186050850"", ""startDate"": ""2010-04-17"", ""endDate"": ""2010-05-09""}","[{""weight"": 1.3666666666666667}]",9.646120
bi15b,145,"{""person1Id"": ""30786325581005"", ""person2Id"": ""24189255813300"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 1.3192982456140352}]",9.556185
bi15b,146,"{""person1Id"": ""10995116286396"", ""person2Id"": ""28587302327043"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 1.2541666666666667}]",9.563311
bi15b,147,"{""person1Id"": ""21990232559485"", ""person2Id"": ""32985348841322"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 0.3622766122766123}]",9.615500
bi15b,148,"{""person1Id"": ""10995116282854"", ""person2Id"": ""15393162799178"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 0.4298136645962733}]",9.887215
bi15b,149,"{""person1Id"": ""30786325579846"", ""person2Id"": ""32985348841879"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 0.5670995670995671}]",9.621443
bi15b,150,"{""person1Id"": ""35184372092350"", ""person2Id"": ""19791209302896"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 1.25}]",9.656164
bi15b,151,"{""person1Id"": ""24189255814889"", ""person2Id"": ""37383395346560"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 1.2}]",9.596668
bi15b,152,"{""person1Id"": ""28587302329391"", ""person2Id"": ""8796093026865"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 2.0}]",9.653676
bi15b,153,"{""person1Id"": ""21990232558337"", ""person2Id"": ""13194139536937"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 2.0}]",9.571742
bi15b,154,"{""person1Id"": ""2199023265231"", ""person2Id"": ""6597069774600"", ""startDate"": ""2010-04-13"", ""endDate"": ""2010-05-05""}","[{""weight"": 0.34285714285714286}]",9.614727
bi15b,155,"{""person1Id"": ""17592186045182"", ""person2Id"": ""2199023259811"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 1.1666666666666667}]",9.589554
bi15b,156,"{""person1Id"": ""10995116285126"", ""person2Id"": ""8796093031660"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 2.0}]",9.652274
bi15b,157,"{""person1Id"": ""13194139538968"", ""person2Id"": ""26388279067145"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 1.4032679738562093}]",9.675395
bi15b,158,"{""person1Id"": ""30786325582116"", ""person2Id"": ""24189255817587"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 0.2909090909090909}]",9.674643
bi15b,159,"{""person1Id"": ""21990232560648"", ""person2Id"": ""32985348838260"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 1.4722222222222223}]",9.692652
bi15b,160,"{""person1Id"": ""2199023259806"", ""person2Id"": ""28587302323318"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 1.5213675213675213}]",9.649708
bi15b,161,"{""person1Id"": ""8796093030849"", ""person2Id"": ""10995116283381"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 0.5036231884057971}]",9.665174
bi15b,162,"{""person1Id"": ""2199023266066"", ""person2Id"": ""15393162796613"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 0.4095238095238095}]",9.681343
bi15b,163,"{""person1Id"": ""4398046521444"", ""person2Id"": ""10995116281078"", ""startDate"": ""2010-04-13"", ""endDate"": ""2010-05-05""}","[{""weight"": 0.452020202020202}]",9.552017
bi15b,164,"{""person1Id"": ""8796093024189"", ""person2Id"": ""4398046513439"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 0.43452380952380953}]",9.631402
bi15b,165,"{""person1Id"": ""4398046512501"", ""person2Id"": ""6110"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 0.5567367415193503}]",9.675572
bi15b,166,"{""person1Id"": ""26388279069794"", ""person2Id"": ""30786325586330"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 0.27146464646464646}]",9.705263
bi15b,167,"{""person1Id"": ""37383395351563"", ""person2Id"": ""8796093026181"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 0.6713235294117648}]",9.518377
bi15b,168,"{""person1Id"": ""2975"", ""person2Id"": ""15393162797415"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 0.3666666666666667}]",9.730625
bi15b,169,"{""person1Id"": ""32985348835002"", ""person2Id"": ""6597069769816"", ""startDate"": ""2010-04-19"", ""endDate"": ""2010-05-11""}","[{""weight"": 0.40202020202020206}]",9.793025
bi15b,170,"{""person1Id"": ""13194139539662"", ""person2Id"": ""17592186044821"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 0.4}]",9.604734
bi15b,171,"{""person1Id"": ""15393162794859"", ""person2Id"": ""10995116286339"", ""startDate"": ""2010-04-13"", ""endDate"": ""2010-05-05""}","[{""weight"": 1.2222222222222223}]",9.608411
bi15b,172,"{""person1Id"": ""10995116285998"", ""person2Id"": ""8796093024108"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.4714285714285713}]",9.657079
bi15b,173,"{""person1Id"": ""6597069772556"", ""person2Id"": ""24189255812624"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 0.5}]",9.826651
bi15b,174,"{""person1Id"": ""4398046512501"", ""person2Id"": ""24189255816185"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 0.5253968253968253}]",9.660501
bi15b,175,"{""person1Id"": ""32985348843745"", ""person2Id"": ""26388279071144"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 0.2857142857142857}]",9.637683
bi15b,176,"{""person1Id"": ""35184372088917"", ""person2Id"": ""17592186044720"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 2.0}]",9.639152
bi15b,177,"{""person1Id"": ""17592186046112"", ""person2Id"": ""2199023256307"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 0.5138888888888888}]",9.623024
bi15b,178,"{""person1Id"": ""30786325586429"", ""person2Id"": ""15393162796905"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 1.3095238095238095}]",9.689420
bi15b,179,"{""person1Id"": ""15393162793388"", ""person2Id"": ""19791209302242"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 1.2916666666666665}]",9.571101
bi15b,180,"{""person1Id"": ""28587302330641"", ""person2Id"": ""10995116287036"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 1.7218614718614718}]",9.657816
bi15b,181,"{""person1Id"": ""30786325581787"", ""person2Id"": ""8796093026743"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 1.3083333333333333}]",9.737477
bi15b,182,"{""person1Id"": ""2199023256108"", ""person2Id"": ""10995116283889"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 0.25}]",9.881212
bi15b,183,"{""person1Id"": ""6597069776343"", ""person2Id"": ""6597069775317"", ""startDate"": ""2010-04-13"", ""endDate"": ""2010-05-05""}","[{""weight"": 1.2428571428571429}]",9.582777
bi15b,184,"{""person1Id"": ""10995116285756"", ""person2Id"": ""2199023263915"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 2.0}]",9.605520
bi15b,185,"{""person1Id"": ""4398046513036"", ""person2Id"": ""26388279075569"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 1.25}]",9.517863
bi15b,186,"{""person1Id"": ""19791209305390"", ""person2Id"": ""26388279069225"", ""startDate"": ""2010-04-17"", ""endDate"": ""2010-05-09""}","[{""weight"": 0.2857142857142857}]",9.655126
bi15b,187,"{""person1Id"": ""15393162790025"", ""person2Id"": ""4398046517707"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 0.5006313131313131}]",9.696770
bi15b,188,"{""person1Id"": ""6597069768026"", ""person2Id"": ""32985348833918"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 0.6595238095238095}]",9.635591
bi15b,189,"{""person1Id"": ""15393162794859"", ""person2Id"": ""19791209304097"", ""startDate"": ""2010-04-13"", ""endDate"": ""2010-05-05""}","[{""weight"": 0.8686868686868687}]",9.604810
bi15b,190,"{""person1Id"": ""15393162791390"", ""person2Id"": ""26388279069326"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 2.0}]",9.577332
bi15b,191,"{""person1Id"": ""9304"", ""person2Id"": ""15393162795647"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 1.2435897435897436}]",9.633590
bi15b,192,"{""person1Id"": ""28587302323955"", ""person2Id"": ""21990232561480"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 2.0}]",9.535882
bi15b,193,"{""person1Id"": ""19791209303668"", ""person2Id"": ""8796093032491"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.022644927536232}]",9.628281
bi15b,194,"{""person1Id"": ""13194139540712"", ""person2Id"": ""32985348835009"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 0.7853535353535354}]",9.918708
bi15b,195,"{""person1Id"": ""32985348837078"", ""person2Id"": ""6095"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 1.2361111111111112}]",9.493109
bi15b,196,"{""person1Id"": ""8796093024002"", ""person2Id"": ""17592186052541"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 0.2111111111111111}]",9.740940
bi15b,197,"{""person1Id"": ""21990232563479"", ""person2Id"": ""8071"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 1.2575757575757576}]",9.613456
bi15b,198,"{""person1Id"": ""28587302331130"", ""person2Id"": ""8796093028083"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 2.0}]",9.737530
bi15b,199,"{""person1Id"": ""28587302331828"", ""person2Id"": ""8796093031829"", ""startDate"": ""2010-04-19"", ""endDate"": ""2010-05-11""}","[{""weight"": 0.5789682539682539}]",9.550246
bi15b,200,"{""person1Id"": ""13194139542378"", ""person2Id"": ""35184372094784"", ""startDate"": ""2010-04-19"", ""endDate"": ""2010-05-11""}","[{""weight"": 0.4380952380952381}]",9.537025
bi15b,201,"{""person1Id"": ""2199023262937"", ""person2Id"": ""30786325586030"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 0.47970085470085466}]",9.556378
bi15b,202,"{""person1Id"": ""10995116282854"", ""person2Id"": ""28587302324197"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 1.253968253968254}]",9.715578
bi15b,203,"{""person1Id"": ""32985348839836"", ""person2Id"": ""7244"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 0.35119047619047616}]",9.910801
bi15b,204,"{""person1Id"": ""26388279070357"", ""person2Id"": ""17592186048049"", ""startDate"": ""2010-04-17"", ""endDate"": ""2010-05-09""}","[{""weight"": 0.30952380952380953}]",9.582033
bi15b,205,"{""person1Id"": ""6597069767973"", ""person2Id"": ""21990232565039"", ""startDate"": ""2010-04-13"", ""endDate"": ""2010-05-05""}","[{""weight"": 1.5111989459815547}]",9.453482
bi15b,206,"{""person1Id"": ""15393162790025"", ""person2Id"": ""26388279075550"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 1.2159090909090908}]",9.510504
bi15b,207,"{""person1Id"": ""32985348840734"", ""person2Id"": ""4728"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 1.2666666666666666}]",9.513999
bi15b,208,"{""person1Id"": ""28587302329645"", ""person2Id"": ""26388279069326"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.3380952380952382}]",9.717353
bi15b,209,"{""person1Id"": ""28587302328111"", ""person2Id"": ""6597069767877"", ""startDate"": ""2010-04-19"", ""endDate"": ""2010-05-11""}","[{""weight"": 1.4962662337662336}]",9.630020
bi15b,210,"{""person1Id"": ""17592186052961"", ""person2Id"": ""30786325582392"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 2.0}]",9.842638
bi15b,211,"{""person1Id"": ""24189255813899"", ""person2Id"": ""19791209301945"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 2.0}]",9.531355
bi15b,212,"{""person1Id"": ""21990232561238"", ""person2Id"": ""2972"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 1.6944444444444444}]",9.605120
bi15b,213,"{""person1Id"": ""30786325581942"", ""person2Id"": ""21990232564763"", ""startDate"": ""2010-04-13"", ""endDate"": ""2010-05-05""}","[{""weight"": 0.625}]",9.604753
bi15b,214,"{""person1Id"": ""28587302327032"", ""person2Id"": ""26388279072907"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 0.8038632119514473}]",9.556434
bi15b,215,"{""person1Id"": ""28587302330231"", ""person2Id"": ""17592186047605"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 0.3951559934318555}]",9.660151
bi15b,216,"{""person1Id"": ""13194139539662"", ""person2Id"": ""21990232563339"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 1.3483516483516484}]",9.884927
bi15b,217,"{""person1Id"": ""10995116282854"", ""person2Id"": ""35184372096618"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 0.3548136645962733}]",9.653995
bi15b,218,"{""person1Id"": ""19791209310231"", ""person2Id"": ""21990232561265"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 1.2}]",9.541052
bi15b,219,"{""person1Id"": ""8796093031752"", ""person2Id"": ""32985348833444"", ""startDate"": ""2010-04-19"", ""endDate"": ""2010-05-11""}","[{""weight"": 0.577020202020202}]",9.609669
bi15b,220,"{""person1Id"": ""37383395353344"", ""person2Id"": ""28587302331141"", ""startDate"": ""2010-04-13"", ""endDate"": ""2010-05-05""}","[{""weight"": 2.0}]",9.608809
bi15b,221,"{""person1Id"": ""10995116285126"", ""person2Id"": ""32985348843216"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 1.2361111111111112}]",9.702941
bi15b,222,"{""person1Id"": ""21990232558383"", ""person2Id"": ""13194139535215"", ""startDate"": ""2010-04-19"", ""endDate"": ""2010-05-11""}","[{""weight"": 1.3996212121212122}]",9.705768
bi15b,223,"{""person1Id"": ""13194139540541"", ""person2Id"": ""19791209302447"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 1.230952380952381}]",9.559278
bi15b,224,"{""person1Id"": ""21990232560034"", ""person2Id"": ""13194139539597"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.4163992869875224}]",9.599929
bi15b,225,"{""person1Id"": ""26388279074180"", ""person2Id"": ""21990232558174"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 0.3219111969111969}]",9.622348
bi15b,226,"{""person1Id"": ""8796093031829"", ""person2Id"": ""2199023258064"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 0.5984487734487735}]",9.848011
bi15b,227,"{""person1Id"": ""9381"", ""person2Id"": ""10149"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 1.2777777777777777}]",9.656919
bi15b,228,"{""person1Id"": ""4398046520360"", ""person2Id"": ""4398046518997"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 1.5853535353535353}]",9.614702
bi15b,229,"{""person1Id"": ""19791209301675"", ""person2Id"": ""21990232561057"", ""startDate"": ""2010-04-19"", ""endDate"": ""2010-05-11""}","[{""weight"": 0.5075757575757576}]",9.658207
bi15b,230,"{""person1Id"": ""21990232561238"", ""person2Id"": ""24189255818972"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 0.9777777777777779}]",9.826299
bi15b,231,"{""person1Id"": ""2199023258491"", ""person2Id"": ""1227"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.375}]",9.729922
bi15b,232,"{""person1Id"": ""8796093031597"", ""person2Id"": ""17592186049970"", ""startDate"": ""2010-04-17"", ""endDate"": ""2010-05-09""}","[{""weight"": 1.3888888888888888}]",9.569093
bi15b,233,"{""person1Id"": ""35184372096512"", ""person2Id"": ""30786325588006"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 1.4337662337662338}]",9.664547
bi15b,234,"{""person1Id"": ""10006"", ""person2Id"": ""35184372090217"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 1.125}]",9.600143
bi15b,235,"{""person1Id"": ""21990232556915"", ""person2Id"": ""6597069767404"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 1.2464646464646465}]",9.682585
bi15b,236,"{""person1Id"": ""21990232561594"", ""person2Id"": ""32985348841684"", ""startDate"": ""2010-04-17"", ""endDate"": ""2010-05-09""}","[{""weight"": 0.33563218390804594}]",9.585507
bi15b,237,"{""person1Id"": ""8796093031784"", ""person2Id"": ""28587302323960"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 1.6818181818181819}]",9.603718
bi15b,238,"{""person1Id"": ""6597069773131"", ""person2Id"": ""17592186049899"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.3546517809675704}]",9.703571
bi15b,239,"{""person1Id"": ""26388279074273"", ""person2Id"": ""19791209301133"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 1.3333333333333335}]",9.861959
bi15b,240,"{""person1Id"": ""32985348839836"", ""person2Id"": ""8796093029209"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 0.29166666666666663}]",9.692263
bi15b,241,"{""person1Id"": ""4398046513315"", ""person2Id"": ""32985348838223"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 1.426923076923077}]",9.587603
bi15b,242,"{""person1Id"": ""19791209309689"", ""person2Id"": ""28587302330249"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.3714285714285714}]",9.673458
bi15b,243,"{""person1Id"": ""21990232560648"", ""person2Id"": ""10995116281134"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 1.4333333333333333}]",9.689929
bi15b,244,"{""person1Id"": ""6597069771347"", ""person2Id"": ""32985348835876"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 0.6}]",9.674797
bi15b,245,"{""person1Id"": ""6597069775204"", ""person2Id"": ""26388279072795"", ""startDate"": ""2010-04-17"", ""endDate"": ""2010-05-09""}","[{""weight"": 2.0}]",9.667841
bi15b,246,"{""person1Id"": ""8796093024986"", ""person2Id"": ""8796093024781"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 2.0}]",9.547620
bi15b,247,"{""person1Id"": ""17592186046568"", ""person2Id"": ""4398046513051"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 1.0416666666666667}]",9.739654
bi15b,248,"{""person1Id"": ""28587302329645"", ""person2Id"": ""35184372092420"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.3095238095238095}]",9.898934
bi15b,249,"{""person1Id"": ""26388279069794"", ""person2Id"": ""32985348833336"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 0.4936868686868687}]",9.563401
bi15b,250,"{""person1Id"": ""28587302329645"", ""person2Id"": ""2199023259552"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 0.42028985507246375}]",9.676857
bi15b,251,"{""person1Id"": ""6597069769862"", ""person2Id"": ""28587302330467"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 1.2852564102564101}]",9.637693
bi15b,252,"{""person1Id"": ""13194139542144"", ""person2Id"": ""2199023262010"", ""startDate"": ""2010-04-19"", ""endDate"": ""2010-05-11""}","[{""weight"": 1.2330659536541888}]",9.798117
bi15b,253,"{""person1Id"": ""13194139540541"", ""person2Id"": ""4398046516093"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 0.460702614379085}]",9.660063
bi15b,254,"{""person1Id"": ""21990232558337"", ""person2Id"": ""3036"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 2.0}]",9.585568
bi15b,255,"{""person1Id"": ""28587302328143"", ""person2Id"": ""2199023261968"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 1.2666666666666668}]",9.484230
bi15b,256,"{""person1Id"": ""35184372092350"", ""person2Id"": ""8796093029396"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 0.5069444444444444}]",9.600111
bi15b,257,"{""person1Id"": ""13194139537479"", ""person2Id"": ""2840"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 0.6666666666666666}]",9.732321
bi15b,258,"{""person1Id"": ""8796093030849"", ""person2Id"": ""21990232557637"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 0.4420995670995671}]",9.526310
bi15b,259,"{""person1Id"": ""2756"", ""person2Id"": ""30786325577830"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 0.2159090909090909}]",9.620300
bi15b,260,"{""person1Id"": ""4398046521068"", ""person2Id"": ""19791209309187"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 0.7099567099567099}]",9.818097
bi15b,261,"{""person1Id"": ""2199023262722"", ""person2Id"": ""4398046516596"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 0.5107142857142857}]",9.646945
bi15b,262,"{""person1Id"": ""21990232560648"", ""person2Id"": ""35184372094002"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 1.2678571428571428}]",9.606907
bi15b,263,"{""person1Id"": ""28587302325015"", ""person2Id"": ""8796093029444"", ""startDate"": ""2010-04-19"", ""endDate"": ""2010-05-11""}","[{""weight"": 1.190909090909091}]",9.640186
bi15b,264,"{""person1Id"": ""26388279070357"", ""person2Id"": ""32985348834020"", ""startDate"": ""2010-04-17"", ""endDate"": ""2010-05-09""}","[{""weight"": 0.5115440115440115}]",9.670636
bi15b,265,"{""person1Id"": ""24189255813401"", ""person2Id"": ""24189255815068"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 0.9131469979296065}]",9.829231
bi15b,266,"{""person1Id"": ""3388"", ""person2Id"": ""28587302331572"", ""startDate"": ""2010-04-17"", ""endDate"": ""2010-05-09""}","[{""weight"": 1.4369565217391305}]",9.655557
bi15b,267,"{""person1Id"": ""15393162797355"", ""person2Id"": ""30786325580740"", ""startDate"": ""2010-04-16"", ""endDate"": ""2010-05-08""}","[{""weight"": 1.5}]",9.675303
bi15b,268,"{""person1Id"": ""13194139542378"", ""person2Id"": ""35184372094681"", ""startDate"": ""2010-04-19"", ""endDate"": ""2010-05-11""}","[{""weight"": 1.3541666666666665}]",9.585345
bi15b,269,"{""person1Id"": ""6597069769862"", ""person2Id"": ""10493"", ""startDate"": ""2010-04-21"", ""endDate"": ""2010-05-13""}","[{""weight"": 1.3611111111111112}]",9.643354
bi15b,270,"{""person1Id"": ""15393162798829"", ""person2Id"": ""21990232559545"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 2.0}]",9.639902
bi15b,271,"{""person1Id"": ""17592186045208"", ""person2Id"": ""17592186051542"", ""startDate"": ""2010-04-17"", ""endDate"": ""2010-05-09""}","[{""weight"": 1.3756313131313131}]",9.632355
bi15b,272,"{""person1Id"": ""2199023265970"", ""person2Id"": ""13194139538587"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.4275793650793651}]",9.778437
bi15b,273,"{""person1Id"": ""2199023265970"", ""person2Id"": ""19791209301422"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 1.4361111111111111}]",9.669364
bi15b,274,"{""person1Id"": ""3470"", ""person2Id"": ""10995116286007"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 0.42063492063492064}]",9.648495
bi15b,275,"{""person1Id"": ""15393162794069"", ""person2Id"": ""32985348835577"", ""startDate"": ""2010-04-15"", ""endDate"": ""2010-05-07""}","[{""weight"": 1.2734487734487734}]",9.580367
bi15b,276,"{""person1Id"": ""17592186045142"", ""person2Id"": ""19791209303931"", ""startDate"": ""2010-04-14"", ""endDate"": ""2010-05-06""}","[{""weight"": 0.5302445302445302}]",9.623830
bi15b,277,"{""person1Id"": ""15393162793388"", ""person2Id"": ""10995116284986"", ""startDate"": ""2010-04-18"", ""endDate"": ""2010-05-10""}","[{""weight"": 0.938034188034188}]",9.596517
bi15b,278,"{""person1Id"": ""17592186051369"", ""person2Id"": ""4398046515400"", ""startDate"": ""2010-04-13"", ""endDate"": ""2010-05-05""}","[{""weight"": 1.3333333333333333}]",9.898459
bi15b,279,"{""person1Id"": ""10995116285725"", ""person2Id"": ""35184372095846"", ""startDate"": ""2010-04-20"", ""endDate"": ""2010-05-12""}","[{""weight"": 0.9095238095238094}]",9.593989
bi15b,280,"{""person1Id"": ""17592186045208"", ""person2Id"": ""13194139537359"", ""startDate"": ""2010-04-17"", ""endDate"": ""2010-05-09""}","[{""weight"": 0.6206349206349207}]",9.592730
