query,parameter_index,parameters,results,time_seconds
bi8b,44,"{""tag"": ""1_Thing"", ""startDate"": ""2010-06-15"", ""endDate"": ""2010-06-26""}","[{""person.id"": 10995116277782, ""score"": 100, ""friendsScore"": 100}, {""person.id"": 26388279075244, ""score"": 100, ""friendsScore"": 100}, {""person.id"": 2199023259163, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 6597069775364, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116282169, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139538587, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139541560, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 21990232556461, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325579616, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348838860, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 35184372090065, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023264940, ""score"": 1, ""friendsScore"": 0}]",0.258485
bi8b,45,"{""tag"": ""12_X_5"", ""startDate"": ""2010-06-15"", ""endDate"": ""2010-06-26""}","[{""person.id"": 5378, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 6597069769230, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139541252, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 37383395348655, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 474, ""score"": 1, ""friendsScore"": 0}]",0.075438
bi8b,46,"{""tag"": ""100th_Window"", ""startDate"": ""2010-06-26"", ""endDate"": ""2010-07-09""}","[{""person.id"": 4398046519871, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046520714, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116287290, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023264490, ""score"": 1, ""friendsScore"": 0}]",0.114020
bi8b,47,"{""tag"": ""10.000_Nights_of_Thunder"", ""startDate"": ""2010-06-16"", ""endDate"": ""2010-06-29""}","[{""person.id"": 10556, ""score"": 101, ""friendsScore"": 0}, {""person.id"": 15393162794465, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348842600, ""score"": 100, ""friendsScore"": 0}]",0.071656
bi8b,48,"{""tag"": ""10.000_Nights_of_Thunder"", ""startDate"": ""2010-06-09"", ""endDate"": ""2010-06-23""}","[{""person.id"": 10556, ""score"": 101, ""friendsScore"": 0}, {""person.id"": 15393162794465, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348842600, ""score"": 100, ""friendsScore"": 0}]",0.071092
bi8b,49,"{""tag"": ""100_Years"", ""startDate"": ""2010-06-18"", ""endDate"": ""2010-06-30""}","[{""person.id"": 8796093022378, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 26388279069292, ""score"": 100, ""friendsScore"": 0}]",0.048769
bi8b,50,"{""tag"": ""...All_This_Time"", ""startDate"": ""2010-06-24"", ""endDate"": ""2010-07-08""}","[{""person.id"": 6597069766725, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116281013, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023264490, ""score"": 1, ""friendsScore"": 0}]",0.045151
bi8b,51,"{""tag"": ""100_Years"", ""startDate"": ""2010-06-19"", ""endDate"": ""2010-07-03""}","[{""person.id"": 8796093022378, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 26388279069292, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023261531, ""score"": 1, ""friendsScore"": 0}]",0.085336
bi8b,52,"{""tag"": ""10,000_Days"", ""startDate"": ""2010-06-24"", ""endDate"": ""2010-07-08""}","[{""person.id"": 8567, ""score"": 1, ""friendsScore"": 0}]",0.019697
bi8b,53,"{""tag"": ""1962–1966"", ""startDate"": ""2010-06-14"", ""endDate"": ""2010-06-28""}","[{""person.id"": 4398046514874, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162791594, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302323109, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302327717, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 35184372094729, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023259320, ""score"": 1, ""friendsScore"": 0}]",0.103762
bi8b,54,"{""tag"": ""100th_Window"", ""startDate"": ""2010-06-27"", ""endDate"": ""2010-07-07""}","[{""person.id"": 4398046519871, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046520714, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116287290, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023264490, ""score"": 1, ""friendsScore"": 0}]",0.111526
bi8b,55,"{""tag"": ""1_Thing"", ""startDate"": ""2010-06-10"", ""endDate"": ""2010-06-21""}","[{""person.id"": 10995116277782, ""score"": 100, ""friendsScore"": 100}, {""person.id"": 26388279075244, ""score"": 100, ""friendsScore"": 100}, {""person.id"": 2199023259163, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 6597069775364, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116282169, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139538587, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139541560, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 21990232556461, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325579616, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348838860, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 35184372090065, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023264940, ""score"": 1, ""friendsScore"": 0}]",0.275909
bi8b,56,"{""tag"": ""12_Memories"", ""startDate"": ""2010-06-14"", ""endDate"": ""2010-06-28""}","[{""person.id"": 13194139543830, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 3903, ""score"": 1, ""friendsScore"": 0}]",0.045077
bi8b,57,"{""tag"": ""1_Thing"", ""startDate"": ""2010-06-13"", ""endDate"": ""2010-06-25""}","[{""person.id"": 10995116277782, ""score"": 100, ""friendsScore"": 100}, {""person.id"": 26388279075244, ""score"": 100, ""friendsScore"": 100}, {""person.id"": 2199023259163, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 6597069775364, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116282169, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139538587, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139541560, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 21990232556461, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325579616, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348838860, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 35184372090065, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023264940, ""score"": 1, ""friendsScore"": 0}]",0.273714
bi8b,58,"{""tag"": ""1969:_The_Velvet_Underground_Live"", ""startDate"": ""2010-06-24"", ""endDate"": ""2010-07-08""}","[{""person.id"": 10995116286117, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 24189255816711, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 26388279071115, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 35184372095201, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 1497, ""score"": 1, ""friendsScore"": 0}]",0.054749
bi8b,59,"{""tag"": ""100th_Window"", ""startDate"": ""2010-06-25"", ""endDate"": ""2010-07-06""}","[{""person.id"": 4398046519871, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046520714, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116287290, ""score"": 100, ""friendsScore"": 0}]",0.081559
bi8b,60,"{""tag"": ""...Baby_One_More_Time"", ""startDate"": ""2010-06-08"", ""endDate"": ""2010-06-20""}","[{""person.id"": 4398046519825, ""score"": 1, ""friendsScore"": 300}, {""person.id"": 2199023263046, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 15393162790303, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 30786325583511, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 2857, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046517875, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139535881, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162789996, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186046561, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186048407, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302326617, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325582567, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325584481, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325588266, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348836020, ""score"": 100, ""friendsScore"": 0}]",0.305467
bi8b,61,"{""tag"": ""1919_Eternal"", ""startDate"": ""2010-06-09"", ""endDate"": ""2010-06-23""}","[{""person.id"": 4398046519642, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302325820, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 3903, ""score"": 1, ""friendsScore"": 0}]",0.069250
bi8b,62,"{""tag"": ""12_X_5"", ""startDate"": ""2010-06-16"", ""endDate"": ""2010-06-29""}","[{""person.id"": 5378, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 6597069769230, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139541252, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 37383395348655, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 474, ""score"": 1, ""friendsScore"": 0}]",0.071124
bi8b,63,"{""tag"": ""10.000_Nights_of_Thunder"", ""startDate"": ""2010-06-08"", ""endDate"": ""2010-06-20""}","[{""person.id"": 10556, ""score"": 101, ""friendsScore"": 0}, {""person.id"": 15393162794465, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348842600, ""score"": 100, ""friendsScore"": 0}]",0.069553
bi8b,64,"{""tag"": ""12_Memories"", ""startDate"": ""2010-06-11"", ""endDate"": ""2010-06-24""}","[{""person.id"": 13194139543830, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 3903, ""score"": 1, ""friendsScore"": 0}]",0.045468
bi8b,65,"{""tag"": ""...Baby_One_More_Time"", ""startDate"": ""2010-06-12"", ""endDate"": ""2010-06-22""}","[{""person.id"": 4398046519825, ""score"": 1, ""friendsScore"": 300}, {""person.id"": 2199023263046, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 15393162790303, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 30786325583511, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 2857, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046517875, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139535881, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162789996, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186046561, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186048407, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302326617, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325582567, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325584481, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325588266, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348836020, ""score"": 100, ""friendsScore"": 0}]",0.318231
bi8b,66,"{""tag"": ""12_X_5"", ""startDate"": ""2010-06-14"", ""endDate"": ""2010-06-28""}","[{""person.id"": 5378, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 6597069769230, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139541252, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 37383395348655, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 474, ""score"": 1, ""friendsScore"": 0}]",0.080237
bi8b,67,"{""tag"": ""1919_Eternal"", ""startDate"": ""2010-06-13"", ""endDate"": ""2010-06-25""}","[{""person.id"": 4398046519642, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302325820, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 3903, ""score"": 1, ""friendsScore"": 0}]",0.080550
bi8b,68,"{""tag"": ""...Baby_One_More_Time"", ""startDate"": ""2010-06-11"", ""endDate"": ""2010-06-24""}","[{""person.id"": 4398046519825, ""score"": 1, ""friendsScore"": 300}, {""person.id"": 2199023263046, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 15393162790303, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 30786325583511, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 2857, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046517875, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139535881, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162789996, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186046561, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186048407, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302326617, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325582567, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325584481, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325588266, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348836020, ""score"": 100, ""friendsScore"": 0}]",0.334784
bi8b,69,"{""tag"": ""1962–1966"", ""startDate"": ""2010-06-16"", ""endDate"": ""2010-06-29""}","[{""person.id"": 4398046514874, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162791594, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302323109, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302327717, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 35184372094729, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023259320, ""score"": 1, ""friendsScore"": 0}]",0.111471
bi8b,70,"{""tag"": ""...Baby_One_More_Time"", ""startDate"": ""2010-06-15"", ""endDate"": ""2010-06-26""}","[{""person.id"": 4398046519825, ""score"": 1, ""friendsScore"": 300}, {""person.id"": 2199023263046, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 15393162790303, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 30786325583511, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 2857, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046517875, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139535881, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162789996, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186046561, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186048407, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302326617, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325582567, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325584481, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325588266, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348836020, ""score"": 100, ""friendsScore"": 0}]",0.354651
bi8b,71,"{""tag"": ""10.000_Nights_of_Thunder"", ""startDate"": ""2010-06-13"", ""endDate"": ""2010-06-25""}","[{""person.id"": 10556, ""score"": 101, ""friendsScore"": 0}, {""person.id"": 15393162794465, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348842600, ""score"": 100, ""friendsScore"": 0}]",0.087113
bi8b,72,"{""tag"": ""1962–1966"", ""startDate"": ""2010-06-13"", ""endDate"": ""2010-06-25""}","[{""person.id"": 4398046514874, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162791594, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302323109, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302327717, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 35184372094729, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023259320, ""score"": 1, ""friendsScore"": 0}]",0.103351
bi8b,73,"{""tag"": ""10.000_Nights_of_Thunder"", ""startDate"": ""2010-06-18"", ""endDate"": ""2010-06-30""}","[{""person.id"": 10556, ""score"": 101, ""friendsScore"": 0}, {""person.id"": 15393162794465, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348842600, ""score"": 100, ""friendsScore"": 0}]",0.069647
bi8b,74,"{""tag"": ""...All_This_Time"", ""startDate"": ""2010-06-25"", ""endDate"": ""2010-07-06""}","[{""person.id"": 6597069766725, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116281013, ""score"": 100, ""friendsScore"": 0}]",0.019468
bi8b,75,"{""tag"": ""1962–1966"", ""startDate"": ""2010-06-15"", ""endDate"": ""2010-06-26""}","[{""person.id"": 4398046514874, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162791594, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302323109, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302327717, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 35184372094729, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023259320, ""score"": 1, ""friendsScore"": 0}]",0.103836
bi8b,76,"{""tag"": ""10.000_Nights_of_Thunder"", ""startDate"": ""2010-06-17"", ""endDate"": ""2010-06-27""}","[{""person.id"": 10556, ""score"": 101, ""friendsScore"": 0}, {""person.id"": 15393162794465, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348842600, ""score"": 100, ""friendsScore"": 0}]",0.070725
bi8b,77,"{""tag"": ""1967–1970"", ""startDate"": ""2010-06-27"", ""endDate"": ""2010-07-07""}","[{""person.id"": 13194139538540, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325588330, ""score"": 100, ""friendsScore"": 0}]",0.037260
bi8b,78,"{""tag"": ""200_km/h_in_the_Wrong_Lane"", ""startDate"": ""2010-06-24"", ""endDate"": ""2010-07-08""}","[{""person.id"": 2199023261231, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023265902, ""score"": 1, ""friendsScore"": 0}]",0.039411
bi8b,79,"{""tag"": ""10,000_Days"", ""startDate"": ""2010-06-26"", ""endDate"": ""2010-07-09""}","[{""person.id"": 8567, ""score"": 1, ""friendsScore"": 0}]",0.020627
bi8b,80,"{""tag"": ""100_Years"", ""startDate"": ""2010-06-25"", ""endDate"": ""2010-07-06""}","[{""person.id"": 8796093022378, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 26388279069292, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023261531, ""score"": 1, ""friendsScore"": 0}]",0.086303
bi8b,81,"{""tag"": ""1_Thing"", ""startDate"": ""2010-06-14"", ""endDate"": ""2010-06-28""}","[{""person.id"": 10995116277782, ""score"": 100, ""friendsScore"": 100}, {""person.id"": 26388279075244, ""score"": 100, ""friendsScore"": 100}, {""person.id"": 2199023259163, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 6597069775364, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116282169, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139538587, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139541560, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 21990232556461, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325579616, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348838860, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 35184372090065, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023264940, ""score"": 1, ""friendsScore"": 0}]",0.271693
bi8b,82,"{""tag"": ""...Baby_One_More_Time"", ""startDate"": ""2010-06-16"", ""endDate"": ""2010-06-29""}","[{""person.id"": 4398046519825, ""score"": 1, ""friendsScore"": 300}, {""person.id"": 2199023263046, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 15393162790303, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 30786325583511, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 2857, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046517875, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139535881, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162789996, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186046561, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186048407, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302326617, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325582567, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325584481, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325588266, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348836020, ""score"": 100, ""friendsScore"": 0}]",0.307428
bi8b,83,"{""tag"": ""12_X_5"", ""startDate"": ""2010-06-11"", ""endDate"": ""2010-06-24""}","[{""person.id"": 5378, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 6597069769230, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139541252, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 37383395348655, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 474, ""score"": 1, ""friendsScore"": 0}]",0.070688
bi8b,84,"{""tag"": ""12_Memories"", ""startDate"": ""2010-06-16"", ""endDate"": ""2010-06-29""}","[{""person.id"": 13194139543830, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 3903, ""score"": 1, ""friendsScore"": 0}]",0.045325
bi8b,85,"{""tag"": ""12_X_5"", ""startDate"": ""2010-06-10"", ""endDate"": ""2010-06-21""}","[{""person.id"": 5378, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 6597069769230, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139541252, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 37383395348655, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 474, ""score"": 1, ""friendsScore"": 0}]",0.071117
bi8b,86,"{""tag"": ""1967–1970"", ""startDate"": ""2010-06-26"", ""endDate"": ""2010-07-09""}","[{""person.id"": 13194139538540, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325588330, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046517881, ""score"": 1, ""friendsScore"": 0}]",0.093389
bi8b,87,"{""tag"": ""10.000_Nights_of_Thunder"", ""startDate"": ""2010-06-10"", ""endDate"": ""2010-06-21""}","[{""person.id"": 10556, ""score"": 101, ""friendsScore"": 0}, {""person.id"": 15393162794465, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348842600, ""score"": 100, ""friendsScore"": 0}]",0.071494
bi8b,88,"{""tag"": ""100_Years"", ""startDate"": ""2010-06-26"", ""endDate"": ""2010-07-09""}","[{""person.id"": 8796093022378, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 26388279069292, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023261531, ""score"": 1, ""friendsScore"": 0}]",0.085484
bi8b,89,"{""tag"": ""...All_This_Time"", ""startDate"": ""2010-06-27"", ""endDate"": ""2010-07-07""}","[{""person.id"": 6597069766725, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116281013, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023264490, ""score"": 1, ""friendsScore"": 0}]",0.044562
bi8b,90,"{""tag"": ""...Baby_One_More_Time"", ""startDate"": ""2010-06-10"", ""endDate"": ""2010-06-21""}","[{""person.id"": 4398046519825, ""score"": 1, ""friendsScore"": 300}, {""person.id"": 2199023263046, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 15393162790303, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 30786325583511, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 2857, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046517875, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139535881, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162789996, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186046561, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186048407, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302326617, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325582567, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325584481, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325588266, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348836020, ""score"": 100, ""friendsScore"": 0}]",0.315319
bi8b,91,"{""tag"": ""...All_This_Time"", ""startDate"": ""2010-06-26"", ""endDate"": ""2010-07-09""}","[{""person.id"": 6597069766725, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 10995116281013, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 2199023264490, ""score"": 1, ""friendsScore"": 0}]",0.043730
bi8b,92,"{""tag"": ""...Baby_One_More_Time"", ""startDate"": ""2010-06-14"", ""endDate"": ""2010-06-28""}","[{""person.id"": 4398046519825, ""score"": 1, ""friendsScore"": 300}, {""person.id"": 2199023263046, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 15393162790303, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 30786325583511, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 2857, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046517875, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139535881, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162789996, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186046561, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186048407, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302326617, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325582567, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325584481, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325588266, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348836020, ""score"": 100, ""friendsScore"": 0}]",0.317569
bi8b,93,"{""tag"": ""...Baby_One_More_Time"", ""startDate"": ""2010-06-09"", ""endDate"": ""2010-06-23""}","[{""person.id"": 4398046519825, ""score"": 1, ""friendsScore"": 300}, {""person.id"": 2199023263046, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 15393162790303, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 30786325583511, ""score"": 100, ""friendsScore"": 1}, {""person.id"": 2857, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 4398046517875, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 13194139535881, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 15393162789996, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186046561, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 17592186048407, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 28587302326617, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325582567, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325584481, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 30786325588266, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 32985348836020, ""score"": 100, ""friendsScore"": 0}]",0.322785
bi8b,94,"{""tag"": ""12_Memories"", ""startDate"": ""2010-06-12"", ""endDate"": ""2010-06-22""}","[{""person.id"": 13194139543830, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 3903, ""score"": 1, ""friendsScore"": 0}]",0.044888
bi8b,95,"{""tag"": ""12_Memories"", ""startDate"": ""2010-06-08"", ""endDate"": ""2010-06-20""}","[{""person.id"": 13194139543830, ""score"": 100, ""friendsScore"": 0}, {""person.id"": 3903, ""score"": 1, ""friendsScore"": 0}]",0.045290
